drop_value reaction dist
0.5011872336272722 vbpgsp5 1.0003422923771403
0.5011872336272722 vbpgsp6 3.0000046179864084
0.5011872336272722 vbpgsp7 1.0008546976054427
0.5011872336272722 vbpgsp8 1.0004276766815086
0.5011872336272722 vbpgsp9 2.000167238839242
0.5011872336272722 vg6pdh 1.0
0.5011872336272722 vpglhydrolysis 2.0
0.5011872336272722 vp6gdh 2.0
0.5011872336272722 vgssgr 2.0000000007602994
0.5011872336272722 vru5pe 1.0
0.5011872336272722 vr5pi 1.0000046116952592
0.5011872336272722 vtk1 0.0
0.5011872336272722 vtk2 2.0
0.5011872336272722 vtk3 0.0
0.5011872336272722 vtk4 0.0
0.5011872336272722 vtk5 1.0
0.5011872336272722 vtk6 1.0
0.5011872336272722 vta 0.0
0.5011872336272722 vak 1.0000045903161816
0.5011872336272722 vatpase 1.108264995142253
0.5011872336272722 vox 1.1174968734019066
0.5011872336272722 voxnadh 2.000000000005045
0.5011872336272722 vlactransport 0.00026616025093181644
0.5011872336272722 vpyrtransport 1.0000000000157652
0.5011872336272722 vphostransport 0.0
0.5011872336272722 vmgatp 2.0017966008612342
0.5011872336272722 vmgadp 1.0014873237627986
0.5011872336272722 vmgb23pg 0.07001586854154289
0.5011872336272722 vmgb13pg 2.000000000001261
0.5011872336272722 vmgfru16p2 2.000000000166796
0.5011872336272722 vmgglc16p2 1.000000429207706
0.5011872336272722 vmgphos 2.00000087724663
0.5011872336272722 vhbmgatp 1.0030072974683886
0.5011872336272722 vhbatp 3.000390166169028
0.5011872336272722 vhbadp 1.0002805030658992
0.5011872336272722 vhbbpg 1.0013910387884497
0.5011872336272722 vhbb13pg 1.1230390334630143e-05
0.3981071705534972 vhk NA
0.3981071705534972 vgpi 1.0000000077697253
0.3981071705534972 vpfk 1.0000354900098654
0.3981071705534972 vald 0.001066887081794263
0.3981071705534972 vtpi 7.86127323425299e-06
0.3981071705534972 vgapdh 2.000000011989441
0.3981071705534972 vpgk 2.000000093309852
0.3981071705534972 vpgm 1.0000023101653848
0.3981071705534972 veno 3.0007606400094233
0.3981071705534972 vpk 3.0009530527612744
0.3981071705534972 vldh 0.00033803474907371096
0.3981071705534972 vldhp 3.3691171003771523e-06
0.3981071705534972 vbpgsp1 0.04264628425690182
0.3981071705534972 vbpgsp2 1.0008902791545666
0.3981071705534972 vbpgsp3 1.0009707728556465
0.3981071705534972 vbpgsp4 2.00000000965619
0.3981071705534972 vbpgsp5 0.03377539893154064
0.3981071705534972 vbpgsp6 1.0000046459301966
0.3981071705534972 vbpgsp7 1.0016369940171868
0.3981071705534972 vbpgsp8 2.000414949529238
0.3981071705534972 vbpgsp9 1.0006793617011256
0.3981071705534972 vg6pdh 0.0
0.3981071705534972 vpglhydrolysis 1.0
0.3981071705534972 vp6gdh 0.0
0.3981071705534972 vgssgr 2.000004613405929
0.3981071705534972 vru5pe 2.0
0.3981071705534972 vr5pi 2.0
0.3981071705534972 vtk1 0.0
0.3981071705534972 vtk2 2.0
0.3981071705534972 vtk3 2.0
0.3981071705534972 vtk4 0.0
0.3981071705534972 vtk5 1.0000046116952592
0.3981071705534972 vtk6 1.0
0.3981071705534972 vta 0.0
0.3981071705534972 vak 3.000006822403967
0.3981071705534972 vatpase 2.083363234897873
0.3981071705534972 vox 1.1671580757900724
0.3981071705534972 voxnadh 1.0000000000157652
0.3981071705534972 vlactransport 1.0000000803703986
0.3981071705534972 vpyrtransport 7.86127323425299e-06
0.3981071705534972 vphostransport 1.0
0.3981071705534972 vmgatp 1.0067863567780198
0.3981071705534972 vmgadp 2.0015457617998074
0.3981071705534972 vmgb23pg 2.001979108416253
0.3981071705534972 vmgb13pg 1.0000000000025224
0.3981071705534972 vmgfru16p2 2.0000000002471983
0.3981071705534972 vmgglc16p2 1.000000631869983
0.3981071705534972 vmgphos 1.0000040428370003
0.3981071705534972 vhbmgatp 0.11192431615345663
0.3981071705534972 vhbatp 3.0008296266375005
0.3981071705534972 vhbadp 2.000298350283702
0.3981071705534972 vhbbpg 2.001254905158989
0.3981071705534972 vhbb13pg 1.0000000001418867
0.31622776601683794 vhk NA
0.31622776601683794 vgpi 1.0000000161435731
0.31622776601683794 vpfk 2.000034649511874
0.31622776601683794 vald 2.0000004824686046
0.31622776601683794 vtpi 1.0000000000630607
0.31622776601683794 vgapdh 1.0000000490871823
0.31622776601683794 vpgk 1.0000003807164672
0.31622776601683794 vpgm 1.0000093529312826
0.31622776601683794 veno 1.0046676314407024
0.31622776601683794 vpk 1.0050905447818559
0.31622776601683794 vldh 3.0000046500212623
0.31622776601683794 vldhp 3.3691171003771523e-06
0.31622776601683794 vbpgsp1 1.0012960093307377
0.31622776601683794 vbpgsp2 2.0006351025679425
0.31622776601683794 vbpgsp3 3.0005477671274203
0.31622776601683794 vbpgsp4 2.0000000133802476
0.31622776601683794 vbpgsp5 0.04086402131078863
0.31622776601683794 vbpgsp6 0.00032568131970558213
0.31622776601683794 vbpgsp7 2.0013690868466
0.31622776601683794 vbpgsp8 3.000476749380787
0.31622776601683794 vbpgsp9 1.0012032119041745
0.31622776601683794 vg6pdh 1.0
0.31622776601683794 vpglhydrolysis 2.0
0.31622776601683794 vp6gdh 0.0
0.31622776601683794 vgssgr 1.0000000060823961
0.31622776601683794 vru5pe 2.0
0.31622776601683794 vr5pi 4.0000046116952594
0.31622776601683794 vtk1 1.0000046116952592
0.31622776601683794 vtk2 1.0
0.31622776601683794 vtk3 0.0
0.31622776601683794 vtk4 2.0
0.31622776601683794 vtk5 0.0
0.31622776601683794 vtk6 2.0
0.31622776601683794 vta 2.0
0.31622776601683794 vak 0.004123799330893263
0.31622776601683794 vatpase 3.0736072228279094
0.31622776601683794 vox 3.076939323558255
0.31622776601683794 voxnadh 1.0000000000227018
0.31622776601683794 vlactransport 2.0000000797747903
0.31622776601683794 vpyrtransport 1.0000000000630607
0.31622776601683794 vphostransport 0.0
0.31622776601683794 vmgatp 2.0056437562772245
0.31622776601683794 vmgadp 2.0028098989807517
0.31622776601683794 vmgb23pg 2.002799501705387
0.31622776601683794 vmgb13pg 1.0000000000056755
0.31622776601683794 vmgfru16p2 3.0000046119105064
0.31622776601683794 vmgglc16p2 0.0012836336152535642
0.31622776601683794 vmgphos 1.0000082454575483
0.31622776601683794 vhbmgatp 3.0037832213238174
0.31622776601683794 vhbatp 1.0046223269908212
0.31622776601683794 vhbadp 0.04756631826252389
0.31622776601683794 vhbbpg 1.0039188861220976
0.31622776601683794 vhbb13pg 2.3583819702758972e-05
0.251188643150958 vhk NA
0.251188643150958 vgpi 0.00024931466542993066
0.251188643150958 vpfk 1.0001251856389384
0.251188643150958 vald 1.000001470406662
0.251188643150958 vtpi 2.0000000000532863
0.251188643150958 vgapdh 1.000000092503302
0.251188643150958 vpgk 1.0000053350252773
0.251188643150958 vpgm 1.000009053300828
0.251188643150958 veno 1.0087792977318322
0.251188643150958 vpk 1.008417300474212
0.251188643150958 vldh 3.0000046824073645
0.251188643150958 vldhp 3.0000046116986225
0.251188643150958 vbpgsp1 4.000427329637735
0.251188643150958 vbpgsp2 1.0016662100697677
0.251188643150958 vbpgsp3 1.0025197729770758
0.251188643150958 vbpgsp4 1.0000000339418624
0.251188643150958 vbpgsp5 0.5022466229981085
0.251188643150958 vbpgsp6 2.000000037529078
0.251188643150958 vbpgsp7 1.004217058736134
0.251188643150958 vbpgsp8 1.002226207637212
0.251188643150958 vbpgsp9 1.0019509718108401
0.251188643150958 vg6pdh 1.0
0.251188643150958 vpglhydrolysis 1.0
0.251188643150958 vp6gdh 3.0000046116952594
0.251188643150958 vgssgr 2.0000000061038308
0.251188643150958 vru5pe 1.0
0.251188643150958 vr5pi 1.0
0.251188643150958 vtk1 1.0
0.251188643150958 vtk2 1.0
0.251188643150958 vtk3 1.0000046116952592
0.251188643150958 vtk4 0.0
0.251188643150958 vtk5 2.0
0.251188643150958 vtk6 2.0
0.251188643150958 vta 3.0000046116952594
0.251188643150958 vak 1.0000101401936814
0.251188643150958 vatpase 0.7368360172094501
0.251188643150958 vox 1.2492844110702372
0.251188643150958 voxnadh 1.0000000000227018
0.251188643150958 vlactransport 2.0000001453681437
0.251188643150958 vpyrtransport 1.572254646850598e-05
0.251188643150958 vphostransport 1.0
0.251188643150958 vmgatp 1.0171133562104135
0.251188643150958 vmgadp 1.0093328856670147
0.251188643150958 vmgb23pg 0.12068065149740403
0.251188643150958 vmgb13pg 1.0000000000056755
0.251188643150958 vmgfru16p2 3.930636617126495e-05
0.251188643150958 vmgglc16p2 1.0000009948068562
0.251188643150958 vmgphos 1.000015626657668
0.251188643150958 vhbmgatp 4.004683382673003
0.251188643150958 vhbatp 0.12600722563314135
0.251188643150958 vhbadp 1.0019669051893059
0.251188643150958 vhbbpg 2.0027910791927446
0.251188643150958 vhbb13pg 2.0000000002651706
0.19952623149688797 vhk NA
0.19952623149688797 vgpi 1.0000000575140011
0.19952623149688797 vpfk 1.0002153827270783
0.19952623149688797 vald 1.0000020499851507
0.19952623149688797 vtpi 1.0000046118995753
0.19952623149688797 vgapdh 1.0000047776510452
0.19952623149688797 vpgk 1.0000013094453695
0.19952623149688797 vpgm 0.005740975539086901
0.19952623149688797 veno 7.00221341841804
0.19952623149688797 vpk 3.004420015643891
0.19952623149688797 vldh 0.0008591248606027137
0.19952623149688797 vldhp 4.492156133756932e-06
0.19952623149688797 vbpgsp1 1.0020934653421532
0.19952623149688797 vbpgsp2 1.0020698332965534
0.19952623149688797 vbpgsp3 3.0012361248183144
0.19952623149688797 vbpgsp4 2.0000000203421635
0.19952623149688797 vbpgsp5 1.5009559191391377
0.19952623149688797 vbpgsp6 2.0000000494447376
0.19952623149688797 vbpgsp7 0.11092930356980427
0.19952623149688797 vbpgsp8 3.0011091630983135
0.19952623149688797 vbpgsp9 1.002972723829679
0.19952623149688797 vg6pdh 1.0
0.19952623149688797 vpglhydrolysis 0.0
0.19952623149688797 vp6gdh NA
0.19952623149688797 vgssgr 1.0000000223449885
0.19952623149688797 vru5pe 2.0
0.19952623149688797 vr5pi 1.0
0.19952623149688797 vtk1 3.0000046116952594
0.19952623149688797 vtk2 0.0
0.19952623149688797 vtk3 0.0
0.19952623149688797 vtk4 1.0
0.19952623149688797 vtk5 2.000004611695259
0.19952623149688797 vtk6 1.0
0.19952623149688797 vta 0.0
0.19952623149688797 vak 0.004802114907107802
0.19952623149688797 vatpase 3738.0058022498365
0.19952623149688797 vox 3.104959268958604
0.19952623149688797 voxnadh 7.86127323425299e-06
0.19952623149688797 vlactransport 2.000000248071529
0.19952623149688797 vpyrtransport 2.0000000001138245
0.19952623149688797 vphostransport 2.0
0.19952623149688797 vmgatp 1.0245950251758473
0.19952623149688797 vmgadp 3.0048974165432702
0.19952623149688797 vmgb23pg 3.002976765447221
0.19952623149688797 vmgb13pg 1.0000000000056755
0.19952623149688797 vmgfru16p2 1.0000000008633028
0.19952623149688797 vmgglc16p2 2.0000005720906375
0.19952623149688797 vmgphos 3.000014008275982
0.19952623149688797 vhbmgatp 2.0143812180834346
0.19952623149688797 vhbatp 0.15971524222267397
0.19952623149688797 vhbadp 2.0016106790622645
0.19952623149688797 vhbbpg 2.0037058749650636
0.19952623149688797 vhbb13pg 4.379852230514079e-05
0.15848931924611137 vhk NA
0.15848931924611137 vgpi 1.000004715130309
0.15848931924611137 vpfk 1.000359843675774
0.15848931924611137 vald 1.000002657890155
0.15848931924611137 vtpi 2.5829897769756346e-05
0.15848931924611137 vgapdh 2.0000001428103964
0.15848931924611137 vpgk 1.0000069025787328
0.15848931924611137 vpgm 0.007624311998212235
0.15848931924611137 veno 1.0253424983298338
0.15848931924611137 vpk 3.006659054416457
0.15848931924611137 vldh 1.000000611831785
0.15848931924611137 vldhp 4.492156133756932e-06
0.15848931924611137 vbpgsp1 1.0024784848319885
0.15848931924611137 vbpgsp2 3.000828690290391
0.15848931924611137 vbpgsp3 3.0017364301946925
0.15848931924611137 vbpgsp4 2.0000000233274635
0.15848931924611137 vbpgsp5 1.0017514439957136
0.15848931924611137 vbpgsp6 2.0000000615990823
0.15848931924611137 vbpgsp7 0.13100699541013955
0.15848931924611137 vbpgsp8 5.000954552456466
0.15848931924611137 vbpgsp9 1.0043238239964691
0.15848931924611137 vg6pdh 1.0
0.15848931924611137 vpglhydrolysis 1.0
0.15848931924611137 vp6gdh NA
0.15848931924611137 vgssgr 1.0000000405921765
0.15848931924611137 vru5pe 1.0
0.15848931924611137 vr5pi 1.0000046116952592
0.15848931924611137 vtk1 2.0
0.15848931924611137 vtk2 1.0000046116952592
0.15848931924611137 vtk3 1.0
0.15848931924611137 vtk4 3.0000046116952594
0.15848931924611137 vtk5 0.0
0.15848931924611137 vtk6 0.0
0.15848931924611137 vta 0.0
0.15848931924611137 vak 2.0000063480620196
0.15848931924611137 vatpase 6443.031044640525
0.15848931924611137 vox 0.8415027949540099
0.15848931924611137 voxnadh 3.000004611705559
0.15848931924611137 vlactransport 2.000000400476927
0.15848931924611137 vpyrtransport 1.000004612058488
0.15848931924611137 vphostransport 0.0
0.15848931924611137 vmgatp 1.0339235018723274
0.15848931924611137 vmgadp 0.20947485571756028
0.15848931924611137 vmgb23pg 0.1446687652522739
0.15848931924611137 vmgb13pg 3.3691171003771523e-06
0.15848931924611137 vmgfru16p2 1.0000000009591552
0.15848931924611137 vmgglc16p2 0.0015935923884906405
0.15848931924611137 vmgphos 2.0000245670662564
0.15848931924611137 vhbmgatp 2.0209598313119024
0.15848931924611137 vhbatp 2.0097143237307953
0.15848931924611137 vhbadp 2.0025143301576454
0.15848931924611137 vhbbpg 2.0046674825315707
0.15848931924611137 vhbb13pg 5.7274990706768305e-05
0.12589254117941676 vhk NA
0.12589254117941676 vgpi 1.0000001825257823
0.12589254117941676 vpfk 0.0344323767661193
0.12589254117941676 vald 3.00000568912895
0.12589254117941676 vtpi 1.0000000006060146
0.12589254117941676 vgapdh 1.0000004751153415
0.12589254117941676 vpgk 0.0027963671933345586
0.12589254117941676 vpgm 2.0000250537217976
0.12589254117941676 veno 3.0134024350044495
0.12589254117941676 vpk 1.028746190009287
0.12589254117941676 vldh 0.0013880762453659695
0.12589254117941676 vldhp 1.0000000000100897
0.12589254117941676 vbpgsp1 1.0028499404961444
0.12589254117941676 vbpgsp2 3.0009486535839742
0.12589254117941676 vbpgsp3 3.002369635793602
0.12589254117941676 vbpgsp4 1.0000000519425767
0.12589254117941676 vbpgsp5 1.5013830021124093
0.12589254117941676 vbpgsp6 1.0000001465054402
0.12589254117941676 vbpgsp7 1.0115103446691844
0.12589254117941676 vbpgsp8 1.0065103504040116
0.12589254117941676 vbpgsp9 1.0060640834124768
0.12589254117941676 vg6pdh 0.0
0.12589254117941676 vpglhydrolysis 2.0
0.12589254117941676 vp6gdh NA
0.12589254117941676 vgssgr 1.0000000710041559
0.12589254117941676 vru5pe 1.0
0.12589254117941676 vr5pi 2.0
0.12589254117941676 vtk1 0.0
0.12589254117941676 vtk2 0.0
0.12589254117941676 vtk3 0.0
0.12589254117941676 vtk4 1.0
0.12589254117941676 vtk5 0.0
0.12589254117941676 vtk6 2.0
0.12589254117941676 vta 1.0000046116952592
0.12589254117941676 vak 2.0000068264525392
0.12589254117941676 vatpase 6328.0153704824215
0.12589254117941676 vox 2.1826710257464756
0.12589254117941676 voxnadh 3.000004611705559
0.12589254117941676 vlactransport 2.000000611831563
0.12589254117941676 vpyrtransport 3.59372490708878e-05
0.12589254117941676 vphostransport 2.0
0.12589254117941676 vmgatp 2.0230764723727206
0.12589254117941676 vmgadp 2.015697011162656
0.12589254117941676 vmgb23pg 3.0039610699810835
0.12589254117941676 vmgb13pg 1.0000000000056755
0.12589254117941676 vmgfru16p2 2.0000000005300262
0.12589254117941676 vmgglc16p2 1.000001373827241
0.12589254117941676 vmgphos 2.0000417493198444
0.12589254117941676 vhbmgatp 1.0571625062422356
0.12589254117941676 vhbatp 1.0281092584292695
0.12589254117941676 vhbadp 1.0075327802040812
0.12589254117941676 vhbbpg 1.011226244850154
0.12589254117941676 vhbb13pg 1.0000000028308007
0.1 vhk NA
0.1 vgpi 1.0000003187857054
0.1 vpfk 0.0441635099911168
0.1 vald 1.0000037267376023
0.1 vtpi 2.0000000004795777
0.1 vgapdh 1.0000007658129917
0.1 vpgk 1.0000065505670377
0.1 vpgm 1.000085041339636
0.1 veno 7.0085841917407015
0.1 vpk 1.040644085961988
0.1 vldh 3.000005092884165
0.1 vldhp 4.492156133756932e-06
0.1 vbpgsp1 1.0031946921320491
0.1 vbpgsp2 1.0031753775778656
0.1 vbpgsp3 3.0031469083593816
0.1 vbpgsp4 1.0000000567547487
0.1 vbpgsp5 1.0023936692063546
0.1 vbpgsp6 1.0000001692073368
0.1 vbpgsp7 1.0150897347589045
0.1 vbpgsp8 1.008740163024887
0.1 vbpgsp9 311.00058006390424
0.1 vg6pdh 1.0
0.1 vpglhydrolysis 2.0
0.1 vp6gdh NA
0.1 vgssgr 1.0000001186495882
0.1 vru5pe 2.0
0.1 vr5pi 3.0000046116952594
0.1 vtk1 0.0
0.1 vtk2 0.0
0.1 vtk3 2.0
0.1 vtk4 1.0
0.1 vtk5 1.0000046116952592
0.1 vtk6 0.0
0.1 vta 3.0000046116952594
0.1 vak 0.0053737417751428184
0.1 vatpase 6.066550859345045
0.1 vox 3.132094796841042
0.1 voxnadh 1.0000000000308997
0.1 vlactransport 1.0000017671370423
0.1 vpyrtransport 1.0000000010600525
0.1 vphostransport 0.0
0.1 vmgatp 1.5401495623093089
0.1 vmgadp 1.0428868511568055
0.1 vmgb23pg 2.0065582146874643
0.1 vmgb13pg 1.0000000000056755
0.1 vmgfru16p2 1.000000001112393
0.1 vmgglc16p2 0.0017092654089377946
0.1 vmgphos 1.0001391660401453
0.1 vhbmgatp 2.039081058979915
0.1 vhbatp 2.020003689061864
0.1 vhbadp 1.01094036345106
0.1 vhbbpg 0.16234539963905523
0.1 vhbb13pg 1.0000000047730744
0.07943282347242814 vhk NA
0.07943282347242814 vgpi 1.0000051665295067
0.07943282347242814 vpfk 1.0016207462356377
0.07943282347242814 vald 2.000002055091286
0.07943282347242814 vtpi 2.000000000820106
0.07943282347242814 vgapdh 2.000000593523432
0.07943282347242814 vpgk 2.000005412014983
0.07943282347242814 vpgm 2.0000713779509582
0.07943282347242814 veno 9.009496359229216
0.07943282347242814 vpk 1.056031855661585
0.07943282347242814 vldh 1.0000066525852118
0.07943282347242814 vldhp 2.0000000000078826
0.07943282347242814 vbpgsp1 1.0035026434515144
0.07943282347242814 vbpgsp2 1.0034856952245927
0.07943282347242814 vbpgsp3 1.0121901081336815
0.07943282347242814 vbpgsp4 1.0000000606014592
0.07943282347242814 vbpgsp5 0.7536059845843899
0.07943282347242814 vbpgsp6 1.0000001893741877
0.07943282347242814 vbpgsp7 0.19761893264124186
0.07943282347242814 vbpgsp8 17.000725540254393
0.07943282347242814 vbpgsp9 3.003683421871324
0.07943282347242814 vg6pdh 1.0000000000422389
0.07943282347242814 vpglhydrolysis 2.0
0.07943282347242814 vp6gdh NA
0.07943282347242814 vgssgr 2.0000001005508707
0.07943282347242814 vru5pe 0.0
0.07943282347242814 vr5pi 0.0
0.07943282347242814 vtk1 1.0000046116952592
0.07943282347242814 vtk2 1.0
0.07943282347242814 vtk3 1.0
0.07943282347242814 vtk4 3.0000046116952594
0.07943282347242814 vtk5 0.0
0.07943282347242814 vtk6 2.0
0.07943282347242814 vta 2.0
0.07943282347242814 vak 1.0000150728892607
0.07943282347242814 vatpase 11821.034715569245
0.07943282347242814 vox 1.3592043288032052
0.07943282347242814 voxnadh 1.0000000000403588
0.07943282347242814 vlactransport 1.0000023929691095
0.07943282347242814 vpyrtransport 1.000000001705165
0.07943282347242814 vphostransport 1.0
0.07943282347242814 vmgatp 0.6380851943489027
0.07943282347242814 vmgadp 2.0293585326974153
0.07943282347242814 vmgb23pg 0.1687691829104903
0.07943282347242814 vmgb13pg 3.0000046116971513
0.07943282347242814 vmgfru16p2 1.0000000011659949
0.07943282347242814 vmgglc16p2 1.000001532680403
0.07943282347242814 vmgphos 4.0000617334942
0.07943282347242814 vhbmgatp 2.050584299324953
0.07943282347242814 vhbatp 1.0534428104309321
0.07943282347242814 vhbadp 1.0154408953765581
0.07943282347242814 vhbbpg 2.0074656648763356
0.07943282347242814 vhbb13pg 2.0000000039551753
0.0630957344480193 vhk NA
0.0630957344480193 vgpi 1.0000009696229064
0.0630957344480193 vpfk 1.0027542191619374
0.0630957344480193 vald 1.0000043950781956
0.0630957344480193 vtpi 3.0000046125833646
0.0630957344480193 vgapdh 0.0018754751858909627
0.0630957344480193 vpgk 1.000017700265116
0.0630957344480193 vpgm 2.000118921389856
0.0630957344480193 veno 9.0128915482774
0.0630957344480193 vpk 1.0753714588094074
0.0630957344480193 vldh 2.0000013536583494
0.0630957344480193 vldhp 3.0000046117005144
0.0630957344480193 vbpgsp1 3.0012594925967067
0.0630957344480193 vbpgsp2 1.003744307783272
0.0630957344480193 vbpgsp3 1.015575249527449
0.0630957344480193 vbpgsp4 1.0000000637696354
0.0630957344480193 vbpgsp5 1.0030104266815105
0.0630957344480193 vbpgsp6 1.0000002070469827
0.0630957344480193 vbpgsp7 0.22183951547603942
0.0630957344480193 vbpgsp8 5.002991123018095
0.0630957344480193 vbpgsp9 2291.003326692087
0.0630957344480193 vg6pdh 9.191176470598658e-06
0.0630957344480193 vpglhydrolysis 2.0
0.0630957344480193 vp6gdh NA
0.0630957344480193 vgssgr 0.0008180177894804002
0.0630957344480193 vru5pe 0.0
0.0630957344480193 vr5pi 1.0000046116952592
0.0630957344480193 vtk1 2.0
0.0630957344480193 vtk2 0.0
0.0630957344480193 vtk3 2.0
0.0630957344480193 vtk4 3.0000046116952594
0.0630957344480193 vtk5 0.0
0.0630957344480193 vtk6 2.0
0.0630957344480193 vta 3.0000046116952594
0.0630957344480193 vak 1.000015582740897
0.0630957344480193 vatpase 40.01101297288525
0.0630957344480193 vox 2.2085704449802335
0.0630957344480193 voxnadh 1.0000000000403588
0.0630957344480193 vlactransport 0.002463947639428103
0.0630957344480193 vpyrtransport 2.00000000133216
