Rho Pvalue Target
-0.157142857142857 0.494688259210203 PPASE-PDH-TPI-FBP2
-0.148051948051948 0.520305681942296 PDH-PFK2-GLUT2-PEPTM
-0.211688311688312 0.355309574022662 FBP2-GK-PEPCKM
-0.190909090909091 0.405396094703228 PEPTM-G16PI-PK-PGM
-0.201298701298701 0.379875365330605 PGK-PK-FBP2-G6PASE
-0.241558441558442 0.29011027976395 TPI-FBP2
-0.166233766233766 0.469721729859836 GK-GAPDH-PPASE-G6PASE
-0.237662337662338 0.298153771199889 PK-NDKGTPM
-0.157142857142857 0.494688259210203 LACT-PDH-PFK2
0.519480519480519 0.0171074658299375 PGM-LACT-GS-PC
-0.171428571428571 0.455755627786727 GLUT2-GK-GPI
-0.128571428571429 0.577279468868592 PGK-ALD-TPI-UPGASE
-0.12987012987013 0.573396785210919 FBP1-PGK-PC-NDKUTP
-0.183116883116883 0.42515266999996 GS-ALD-PYRTM-FBP1
-0.138961038961039 0.546550467664175 FBP2-NDKGTPM-NDKUTP-PK
-0.111688311688312 0.628779590134092 PDH-G16PI-PEPCKM-ALD
-0.211688311688312 0.355309574022662 PFK2-GK-PEPCKM-G16PI
0.407792207792208 0.0676535667740987 LACT-GP-G16PI
-0.0779220779220779 0.736838070952084 LACT-NDKGTPM-PGM-PEPCKM
-0.127272727272727 0.581173774005427 UPGASE-PC-G16PI-CS
-0.225974025974026 0.323115566450156 GPI-PYRTM-PFK1-UPGASE
0.385714285714286 0.0851053960554087 PDH-GP-PEPCKM-PC
-0.109090909090909 0.63686433494179 ALD-PEPTM-UPGASE-TPI
-0.166233766233766 0.469721729859836 G16PI-GAPDH-FBP1-NDKUTP
-0.187012987012987 0.415209029086508 GS-PYRTM-PFK2-ALD
-0.137662337662338 0.550349458151185 GLUT2-PK-PEPTM-EN
-0.175324675324675 0.445427271666308 GK-PFK1-EN-ALD
-0.124675324675325 0.588996902315563 GK-GLUT2-NDKGTPM
-0.154545454545455 0.501942090481554 PGM-PFK1-TPI-GAPDH
-0.12987012987013 0.573396785210919 EN-GK-PGK-G6PASE
-0.0974025974025974 0.673740700516485 GS-UPGASE-PK-GLUT2
0.00519480519480519 0.984245998278379 GP-GLUT2-GAPDH-PDH
-0.1 0.665478081678607 EN-CS-ALD-NDKGTPM
-0.155844155844156 0.498308563962975 CS-G16PI-UPGASE-PEPCKM
-0.0922077922077922 0.690376861712304 LDH-ALD-PGK-PEPCKM
-0.185714285714286 0.418509109666628 GK-GPI-UPGASE
0.644155844155844 0.00207512286141436 UPGASE-PDH
-0.0948051948051948 0.682040577645123 PFK2-NDKGTPM-PYRTM-EN
-0.183116883116883 0.42515266999996 FBP1-GLUT2-GK-GPI
-0.28961038961039 0.202250589077873 LDH-PFK1-GPI-G6PASE
-0.275324675324675 0.226196161974795 PK-PFK2-TPI
-0.148051948051948 0.520305681942296 CS-G6PASE-PFK2-PGM
-0.135064935064935 0.557983961516265 GPI-EN-FBP1-PGK
-0.0805194805194805 0.728317273411297 GP-PC-GPI-GK
-0.103896103896104 0.653155845781413 PGM-GPI-PPASE
-0.201298701298701 0.379875365330605 GLUT2-PEPCKM-CS-PFK1
-0.320779220779221 0.156177847875337 G16PI-FBP2-FBP1
-0.102597402597403 0.657253560614316 ALD-GAPDH-LDH-TPI
0.0116883116883117 0.961751757437391 NDKGTPM-LDH-EN-NDKUTP
-0.115584415584416 0.616730943452564 UPGASE-CS-PGK-G16PI
-0.132467532467532 0.565666623367059 G16PI-LDH-PGM-ALD
-0.261038961038961 0.251972179280328 G16PI-GK-FBP2
0.577922077922078 0.00699347093002666 NDKUTP-GS-GAPDH-PDH
0.167532467532468 0.466209481549907 UPGASE-PPASE-PEPTM-GPI
-0.141558441558442 0.538989404505782 GPI-NDKGTPM-UPGASE-G6PASE
0.262337662337662 0.249552580918221 UPGASE-PDH-TPI-PC
-0.135064935064935 0.557983961516265 EN-CS-ALD
0.0922077922077922 0.690376861712304 PC-PEPCKM-G16PI-NDKUTP
-0.0558441558441558 0.810404753550169 EN-PDH-NDKUTP-FBP2
-0.233766233766234 0.306335919668528 G6PASE-FBP1-PEPCKM
-0.0896103896103896 0.698748689740306 EN-PGM-PDH-PK
-0.209090909090909 0.361360669426362 GPI-G16PI-CS
-0.138961038961039 0.546550467664175 EN-FBP1-PEPTM-PYRTM
-0.0792207792207792 0.732573789150434 LDH-GPI-UPGASE-NDKGTPM
-0.236363636363636 0.300865752834875 LACT-CS-PYRTM
-0.125974025974026 0.585079614243502 PGK-PFK2-ALD-GAPDH
-0.15974025974026 0.487487576801022 PEPTM-TPI-PDH-PK
-0.0467532467532468 0.841201424088209 TPI-PGM-NDKGTPM-PC
-0.146753246753247 0.524017104900666 GAPDH-PPASE-GPI-FBP1
-0.325974025974026 0.149295135382323 LDH-PFK1-G6PASE
-0.103896103896104 0.653155845781413 PEPTM-LACT-GK-TPI
-0.0948051948051948 0.682040577645123 PGK-G16PI-PEPTM
-0.137662337662338 0.550349458151185 PDH-PGM-EN-PFK1
-0.051948051948052 0.82357225876508 PYRTM-NDKGTPM-PGK-PGM
-0.25974025974026 0.254407101984713 CS-ALD-PFK1-PDH
-0.0909090909090909 0.694558387114645 NDKGTPM-FBP2-PEPCKM-PGM
-0.261038961038961 0.251972179280328 PYRTM-PFK1-FBP1-GPI
-0.148051948051948 0.520305681942296 NDKGTPM-PYRTM-TPI-G16PI
-0.176623376623377 0.442012623268565 UPGASE-PDH-PFK2-PK
-0.353246753246753 0.116695643601269 G16PI-PFK1-PEPTM-LACT
-0.115584415584416 0.616730943452564 GS-GAPDH-NDKGTPM-FBP1
-0.251948051948052 0.269339068165771 G6PASE-FBP1-LDH-GPI
-0.187012987012987 0.415209029086508 FBP2-GPI-GP-PYRTM
-0.179220779220779 0.435225837996319 TPI-PFK2-GPI-UPGASE
-0.1 0.665478081678607 TPI-PEPCKM-CS-EN
0.585714285714286 0.00613719382203749 PYRTM-PC-GS
-0.125974025974026 0.585079614243502 NDKUTP-NDKGTPM-ALD-CS
-0.272727272727273 0.230745734519215 FBP2-LDH-CS-PYRTM
0.318181818181818 0.159702641880777 UPGASE-NDKUTP-G16PI-GPI
-0.203896103896104 0.373643781252718 PEPCKM-TPI-PFK2-FBP1
-0.183116883116883 0.42515266999996 GLUT2-PYRTM-FBP1-NDKUTP
-0.190909090909091 0.405396094703228 FBP1-PYRTM-UPGASE-GK
-0.0298701298701299 0.89897393121524 GK-LACT-EN-GP
-0.125974025974026 0.585079614243502 PFK2-PGK-GLUT2-PGM
-0.249350649350649 0.27443943352241 FBP2-PYRTM-G6PASE-LDH
-0.127272727272727 0.581173774005427 PYRTM-GS-PGK-G6PASE
0.394805194805195 0.0775480642751463 PPASE-UPGASE-PC-FBP2
-0.107792207792208 0.640922108968681 GAPDH-GPI-PEPTM-GLUT2
-0.0155844155844156 0.948267896188925 EN-PGK
-0.132467532467532 0.565666623367059 G6PASE-GPI-GAPDH-PPASE
-0.118181818181818 0.60875194425308 FBP2-PEPTM-PDH
-0.0792207792207792 0.732573789150434 GAPDH-NDKUTP-PC-PFK2
-0.102597402597403 0.657253560614316 PPASE-FBP1-PGM-GAPDH
-0.132467532467532 0.565666623367059 LACT-NDKGTPM-ALD
-0.0428571428571429 0.854473212596554 LACT-PEPCKM-PC
-0.106493506493506 0.644990018859218 GK-NDKUTP-NDKGTPM-PGK
-0.274025974025974 0.228463369831314 PFK2-CS-UPGASE-FBP2
-0.277922077922078 0.221707130967851 PFK1-NDKUTP-G16PI-LACT
-0.179220779220779 0.435225837996319 PYRTM-NDKGTPM-FBP1-TPI
0.0649350649350649 0.779882290029484 PPASE-FBP1-GP-ALD
-0.0272727272727273 0.907914494194524 PYRTM-PGM-GK-PPASE
-0.153246753246753 0.50558877209301 FBP2-G16PI-LACT-PGK
0.00649350649350649 0.979745665168305 PDH-TPI-PC-PEPTM
-0.193506493506494 0.398927298497342 CS-EN-PK-LACT
-0.248051948051948 0.27701271678882 PFK2-G16PI-PYRTM-PEPCKM
-0.251948051948052 0.269339068165771 FBP1-ALD-G6PASE-LDH
-0.245454545454545 0.282205505495962 CS-GPI-PFK1-TPI
-0.216883116883117 0.343389265135509 PFK1-NDKGTPM-PGM-PK
0.0012987012987013 0.997749293274426 G16PI-UPGASE-GAPDH
-0.102597402597403 0.657253560614316 PK-PGK-PC
-0.141558441558442 0.538989404505782 GK-GLUT2-PFK2-PGK
0.087012987012987 0.707155187375542 GAPDH-PGK-PC-LDH
-0.123376623376623 0.592925550070301 G6PASE-TPI-GLUT2-PEPTM
-0.0896103896103896 0.698748689740306 EN-PDH-PGM-PK
-0.253246753246753 0.266811974978218 PK-PGM-PFK1-TPI
0.132467532467532 0.565666623367059 PFK1-GS-PGM-PPASE
-0.142857142857143 0.535227487205541 GPI-EN-FBP2-LDH
-0.219480519480519 0.337520388270888 PC-FBP1-PGM-PK
-0.109090909090909 0.63686433494179 PGM-PC-PEPTM-PFK2
-0.102597402597403 0.657253560614316 LDH-TPI-PGK
-0.323376623376623 0.152708801706892 CS-FBP2-GPI-PFK1
-0.103896103896104 0.653155845781413 GLUT2-UPGASE-PGM
0.505194805194805 0.0208589628362351 EN-UPGASE-PC-PYRTM
-0.122077922077922 0.596865468477752 PGM-PEPTM-PFK1-GAPDH
0.233766233766234 0.306335919668528 UPGASE-PGM-PPASE-GLUT2
-0.0402597402597403 0.863342913712568 CS-PC-PEPCKM-NDKUTP
0.0233766233766234 0.921345650476816 PC-UPGASE-FBP1-PYRTM
-0.203896103896104 0.373643781252718 GLUT2-PDH-FBP1
-0.106493506493506 0.644990018859218 PYRTM-PEPCKM-PDH-PC
-0.166233766233766 0.469721729859836 PEPTM-GAPDH-FBP1-FBP2
-0.185714285714286 0.418509109666628 PK-GLUT2-GS
-0.209090909090909 0.361360669426362 PFK1-GPI-GLUT2-PEPTM
-0.101298701298701 0.661361006927284 PEPTM-PGM-G6PASE-NDKGTPM
0.37012987012987 0.0993410281926721 FBP1-GP-GS-PDH
0.553246753246753 0.0103823307005363 LACT-PPASE-LDH-PC
0.00519480519480519 0.984245998278379 PGM-GPI-GS-PDH
-0.0376623376623377 0.87222888030548 PDH-PEPCKM-NDKGTPM-PEPTM
-0.125974025974026 0.585079614243502 PPASE-PGK-GK-GPI
-0.0623376623376623 0.788572523607825 G6PASE-PDH-NDKUTP-NDKGTPM
-0.222077922077922 0.331712561169886 PYRTM-PK-LDH-NDKGTPM
-0.172727272727273 0.452298826194225 ALD-LDH-PPASE-PK
-0.24025974025974 0.292776031974079 NDKUTP-LACT-GK-PFK1
-0.176623376623377 0.442012623268565 GK-FBP1-GLUT2-GP
0.537662337662338 0.0131471264414028 GS-PEPCKM-UPGASE-LACT
0.174025974025974 0.448856023230107 PPASE-ALD-GS-G6PASE
-0.051948051948052 0.82357225876508 TPI-EN-PPASE-LDH
-0.183116883116883 0.42515266999996 GP-G16PI-GPI-CS
0.0038961038961039 0.988746804008195 GAPDH-LACT-LDH
-0.153246753246753 0.50558877209301 GP-PEPCKM-CS-PFK2
0.232467532467532 0.309094093847721 PEPTM-NDKUTP-UPGASE-G6PASE
-0.171428571428571 0.455755627786727 GK-ALD-PEPTM-FBP1
-0.193506493506494 0.398927298497342 GPI-FBP2-GK
-0.0701298701298701 0.762580332382149 LACT-EN-PGM-PFK2
-0.315584415584416 0.16328354280201 G16PI-LDH-PFK1-EN
-0.154545454545455 0.501942090481554 TPI-GLUT2-NDKUTP-G16PI
-0.123376623376623 0.592925550070301 FBP1-PEPCKM-PC-EN
-0.0922077922077922 0.690376861712304 NDKGTPM-ALD-PGM-LACT
-0.132467532467532 0.565666623367059 G6PASE-PGM-NDKUTP-GLUT2
-0.157142857142857 0.494688259210203 TPI-PDH-FBP1-PPASE
-0.24025974025974 0.292776031974079 FBP1-FBP2-NDKUTP-GK
-0.166233766233766 0.469721729859836 FBP1-GAPDH-PEPTM-FBP2
-0.212987012987013 0.352306728143056 NDKGTPM-PK-UPGASE-PFK1
-0.179220779220779 0.435225837996319 PEPCKM-PPASE-G6PASE-PFK2
-0.244155844155844 0.284825016618928 PDH-G16PI-PK-PEPCKM
-0.128571428571429 0.577279468868592 G6PASE-EN-CS-LDH
-0.105194805194805 0.649067964699023 PEPTM-PDH-PPASE-FBP2
-0.11038961038961 0.632816795893794 G16PI-PEPTM-PEPCKM-NDKGTPM
-0.105194805194805 0.649067964699023 PDH-G6PASE-G16PI-NDKUTP
-0.135064935064935 0.557983961516265 PEPCKM-FBP1-PEPTM-NDKGTPM
-0.051948051948052 0.82357225876508 GLUT2-PGM-GP-LDH
-0.141558441558442 0.538989404505782 GK-GPI-PGM-PFK2
-0.132467532467532 0.565666623367059 GPI-UPGASE-G6PASE-EN
-0.255844155844156 0.261803933151768 GLUT2-PFK2-PGK-PFK1
-0.311688311688312 0.168760857560329 G6PASE-G16PI-FBP1-PFK2
-0.051948051948052 0.82357225876508 PYRTM-ALD-GP-PGK
-0.175324675324675 0.445427271666308 PGK-GPI-G6PASE-PK
-0.0532467532467532 0.819177701655976 LACT-NDKGTPM
-0.0597402597402597 0.797287626660405 G16PI-PC-GLUT2-UPGASE
-0.124675324675325 0.588996902315563 CS-PYRTM-PC-GK
0.346753246753247 0.123932567180397 PYRTM-FBP2-GS-NDKUTP
0.519480519480519 0.0171074658299375 PDH-NDKUTP-LDH-EN
-0.132467532467532 0.565666623367059 GAPDH-G6PASE-GPI-PPASE
-0.0909090909090909 0.694558387114645 PPASE-PGM-EN-TPI
-0.187012987012987 0.415209029086508 PC-G16PI-PGK-PK
-0.25974025974026 0.254407101984713 GLUT2-FBP1-G6PASE
-0.051948051948052 0.82357225876508 PGK-GLUT2-GP-LACT
-0.175324675324675 0.445427271666308 GK-PC-PK-UPGASE
-0.402597402597403 0.0714874604714976 PK-PYRTM-LACT
0.346753246753247 0.123932567180397 PFK2-GP-LDH-UPGASE
-0.224675324675325 0.325965912701928 GLUT2-TPI-PDH-PK
-0.0155844155844156 0.948267896188925 PEPTM-LDH-PPASE-PEPCKM
0.087012987012987 0.707155187375542 EN-PYRTM-PDH-GAPDH
-0.302597402597403 0.182041565327241 LACT-PC-PFK2-G16PI
-0.25974025974026 0.254407101984713 G6PASE-FBP2-FBP1-PEPTM
-0.187012987012987 0.415209029086508 GPI-LDH-FBP2-UPGASE
-0.188311688311688 0.411923472129408 G6PASE-PEPCKM-FBP2
-0.164935064935065 0.473247697894277 PEPTM-PFK1-GPI-GAPDH
-0.136363636363636 0.554160649439726 ALD-GPI-GLUT2-LACT
-0.0571428571428571 0.806026613675654 PYRTM-FBP1-PDH-GAPDH
-0.142857142857143 0.535227487205541 GLUT2-NDKGTPM-PFK2
-0.214285714285714 0.34931904717868 NDKUTP-PDH-FBP2-FBP1
0.0571428571428571 0.806026613675654 NDKUTP-GK-PYRTM-G16PI
0.0246753246753247 0.916866067304777 PGK-PYRTM-LACT-EN
-0.181818181818182 0.428496061373743 PEPCKM-FBP1-G6PASE-GK
-0.0272727272727273 0.907914494194524 EN-GP-PYRTM-GK
-0.0987012987012987 0.669604681062518 PGM-NDKUTP-ALD-NDKGTPM
-0.34025974025974 0.131492637058633 FBP1-PYRTM-GLUT2-G16PI
-0.0038961038961039 0.988746804008196 UPGASE-PEPCKM-PDH-ALD
-0.154545454545455 0.501942090481554 GP-NDKGTPM-FBP2-GPI
-0.248051948051948 0.27701271678882 TPI-G16PI-G6PASE-PYRTM
-0.0922077922077922 0.690376861712304 ALD-PGM-PYRTM-PEPTM
0.0844155844155844 0.71559546914385 PGK-LACT-EN-GS
-0.124675324675325 0.588996902315563 PEPCKM-GK-ALD
-0.249350649350649 0.27443943352241 PYRTM-G6PASE-PFK1-PGM
-0.237662337662338 0.298153771199889 PEPCKM-PFK2-PC-FBP1
-0.154545454545455 0.501942090481554 CS-GLUT2-LDH
0.00519480519480519 0.984245998278379 GAPDH-PDH-NDKUTP-GPI
-0.128571428571429 0.577279468868592 PGK-PFK1-PGM-NDKUTP
-0.176623376623377 0.442012623268565 UPGASE-GK-GLUT2-FBP1
-0.180519480519481 0.431853799612353 GK-ALD-G16PI-GS
-0.242857142857143 0.287459941189905 PK-CS-PEPTM
-0.163636363636364 0.476787326874948 GLUT2-EN-G16PI-G6PASE
-0.218181818181818 0.340447204150044 G6PASE-NDKGTPM-G16PI-LACT
-0.197402597402597 0.389334606532881 PFK2-GPI-LDH-PC
-0.144155844155844 0.531478081440823 CS-PPASE-PEPCKM
-0.051948051948052 0.82357225876508 GPI-EN-GS-LDH
-0.0948051948051948 0.682040577645123 PGM-PEPCKM-NDKGTPM-TPI
0.0649350649350649 0.779882290029484 UPGASE-FBP1-GPI-PPASE
-0.162337662337662 0.480340557028695 G16PI-CS-PEPTM-PC
-0.0298701298701299 0.89897393121524 GAPDH-GK-NDKUTP-LACT
0.287012987012987 0.206469583282739 GP-LDH-PC-TPI
-0.254545454545455 0.264300265898148 UPGASE-FBP1-LACT-PFK2
0.0558441558441558 0.810404753550169 PDH-PEPCKM-PPASE-GK
0.120779220779221 0.600816567634792 UPGASE-GLUT2-GPI-NDKUTP
0.519480519480519 0.0171074658299375 UPGASE-PGM-LACT-PC
-0.148051948051948 0.520305681942296 FBP2-UPGASE-GAPDH-FBP1
0.505194805194805 0.0208589628362351 GS-PYRTM-EN-PC
-0.138961038961039 0.546550467664175 TPI-GK-PC
-0.132467532467532 0.565666623367059 G6PASE-ALD-PYRTM-GAPDH
-0.197402597402597 0.389334606532881 PFK1-TPI-EN-ALD
-0.306493506493506 0.176263504775675 PFK2-PFK1-NDKUTP
-0.198701298701299 0.386166653182911 GLUT2-FBP2-PDH
-0.205194805194805 0.370550453842787 GK-PYRTM-LDH-G6PASE
-0.177922077922078 0.438612128795252 GPI-G6PASE-GP-CS
-0.187012987012987 0.415209029086508 PFK2-GPI-ALD
0.0246753246753247 0.916866067304777 LACT-EN
-0.0441558441558442 0.850044785661208 LDH-PC-PYRTM-CS
-0.154545454545455 0.501942090481554 PEPTM-GP-TPI-FBP2
-0.176623376623377 0.442012623268565 GK-PFK1-GP-PGM
-0.164935064935065 0.473247697894277 FBP2-PK-PC-PGK
0.318181818181818 0.159702641880777 ALD-GS-G16PI-NDKUTP
0.41038961038961 0.0657969951698055 UPGASE-PC-LDH-PEPTM
-0.123376623376623 0.592925550070301 NDKUTP-PFK2-GAPDH-NDKGTPM
-0.223376623376623 0.328831582164095 PFK1-GLUT2-UPGASE-GPI
-0.127272727272727 0.581173774005427 NDKUTP-GAPDH-PK-GK
-0.216883116883117 0.343389265135509 PPASE-GK-G6PASE-PFK2
0.358441558441558 0.111134068922551 NDKUTP-PPASE-PFK1-UPGASE
-0.197402597402597 0.389334606532881 FBP2-TPI-LACT-PC
-0.255844155844156 0.261803933151768 PDH-FBP2-G16PI-G6PASE
-0.0142857142857143 0.952761145502238 PC-CS-PGK-LACT
-0.0038961038961039 0.988746804008196 GP-PDH-PEPCKM-GLUT2
-0.288311688311688 0.204352645978045 PFK1-PEPTM-PDH-PFK2
-0.123376623376623 0.592925550070301 PEPTM-GK-TPI-NDKGTPM
-0.174025974025974 0.448856023230108 FBP1-NDKGTPM-PEPTM
-0.158441558441558 0.491081241918161 PFK2-ALD-CS-PGM
0.279220779220779 0.219485262942985 PPASE-UPGASE-PEPCKM-PEPTM
-0.151948051948052 0.509248541149274 GLUT2-NDKGTPM-FBP2-LDH
-0.135064935064935 0.557983961516265 GAPDH-PK-FBP2-PPASE
0.357142857142857 0.112505694387316 GS-LDH-G6PASE-PC
-0.320779220779221 0.156177847875337 PK-GK-PFK1
-0.187012987012987 0.415209029086508 PFK1-EN-PEPCKM
0.354545454545455 0.115286423978466 NDKGTPM-GS-LDH
-0.0467532467532468 0.841201424088209 GAPDH-PC-PEPTM-TPI
-0.235064935064935 0.30359313733677 PC-PFK2-FBP2-GK
0.631168831168831 0.00268769803399302 PC-GS-UPGASE-PDH
-0.109090909090909 0.63686433494179 PEPCKM-GLUT2-PPASE-TPI
-0.294805194805195 0.193990561673884 G16PI-GK-FBP1-FBP2
-0.102597402597403 0.657253560614316 ALD-PGM-LDH
0.319480519480519 0.157933253744308 PFK1-PDH-NDKUTP-GP
-0.185714285714286 0.418509109666628 GS-ALD-PK
0.380519480519481 0.0896672078653291 UPGASE-PPASE-PK
0.364935064935065 0.10446099415723 NDKGTPM-EN-PPASE-GS
-0.131168831168831 0.569525808515805 PEPCKM-TPI-PYRTM-GPI
-0.179220779220779 0.435225837996319 PPASE-LDH-GLUT2-G6PASE
-0.197402597402597 0.389334606532881 PFK2-PDH-GK-UPGASE
-0.163636363636364 0.476787326874948 G6PASE-G16PI-EN-TPI
-0.180519480519481 0.431853799612353 PFK1-PPASE-PYRTM-PGM
-0.188311688311688 0.411923472129408 FBP2-PEPCKM-GS-FBP1
-0.166233766233766 0.469721729859836 GK-G6PASE-GP-EN
0.176623376623377 0.442012623268565 GP-FBP2-UPGASE-GLUT2
-0.272727272727273 0.230745734519215 G6PASE-FBP2-GLUT2-FBP1
0.277922077922078 0.221707130967851 LACT-PC-GS-PFK2
-0.190909090909091 0.405396094703228 PGK-FBP1-G16PI-ALD
-0.262337662337662 0.249552580918221 GPI-FBP1-PFK2-LDH
0.355844155844156 0.113889793431038 GS-LACT-G6PASE-PPASE
-0.264935064935065 0.24475930442025 FBP1-LDH-GK-PK
0.472727272727273 0.0318892925289396 GAPDH-NDKUTP-GS
-0.145454545454545 0.527741262544357 UPGASE-PK-PEPCKM-PYRTM
-0.179220779220779 0.435225837996319 G6PASE-GPI-PYRTM-UPGASE
-0.201298701298701 0.379875365330605 GPI-PFK1-NDKGTPM-CS
-0.331168831168831 0.142632427145115 GPI-TPI-PFK1-FBP1
-0.142857142857143 0.535227487205541 LDH-GPI-PFK2-PGK
-0.164935064935065 0.473247697894277 G6PASE-LACT-PC-ALD
-0.261038961038961 0.251972179280328 PFK1-PDH-PFK2-TPI
-0.132467532467532 0.565666623367059 GAPDH-EN-G16PI-G6PASE
-0.0467532467532468 0.841201424088209 PGM-PDH-GLUT2-PEPTM
-0.151948051948052 0.509248541149274 FBP2-PEPTM-LDH-GLUT2
-0.106493506493506 0.644990018859218 GLUT2-PEPTM-PEPCKM-NDKGTPM
-0.0922077922077922 0.690376861712304 GS-PK-NDKGTPM-PDH
-0.12987012987013 0.573396785210919 NDKUTP-PFK2-PGK-GAPDH
-0.332467532467532 0.141000763781189 PFK2-PFK1
-0.187012987012987 0.415209029086508 FBP2-LACT-GPI-UPGASE
-0.187012987012987 0.415209029086508 PFK2-GLUT2-TPI
-0.155844155844156 0.498308563962975 PYRTM-PGM-PK-PEPCKM
-0.0376623376623377 0.87222888030548 EN-PEPTM-G16PI-PDH
-0.179220779220779 0.435225837996319 LACT-ALD-PEPCKM-FBP1
-0.225974025974026 0.323115566450156 GP-GK-PFK2-PK
-0.136363636363636 0.554160649439726 G6PASE-NDKUTP-LDH-PEPTM
-0.0987012987012987 0.669604681062518 NDKUTP-PEPCKM-GAPDH-ALD
-0.123376623376623 0.592925550070301 PEPTM-PGM-FBP1-PC
-0.0766233766233766 0.741110003211745 PYRTM-LACT-PC-ALD
