drop_value reaction dist
0.5011872336272722 v_27 0.005644005045309719
0.5011872336272722 v_28 0.00015595769633505602
0.5011872336272722 v_29 3.265605396015186e-05
0.5011872336272722 v_3 0.004072785049657513
0.5011872336272722 v_30 9.69305875900287e-06
0.5011872336272722 v_31 0.0
0.5011872336272722 v_32 1.6546120868420328e-05
0.5011872336272722 v_33 2.9011109090120794e-05
0.5011872336272722 v_34 0.0
0.5011872336272722 v_35 0.0
0.5011872336272722 v_36 0.0
0.5011872336272722 v_37 0.0
0.5011872336272722 v_38 0.0
0.5011872336272722 v_4 0.029236278889795717
0.5011872336272722 v_5 0.016154733477723778
0.5011872336272722 v_6 0.00016507622138271913
0.5011872336272722 v_7 0.0022670002770489813
0.5011872336272722 v_8 0.0028703366356309674
0.5011872336272722 v_9 0.08667863891435058
0.3981071705534972 v_1 0.0020402484331466246
0.3981071705534972 v_10 0.5955628565350505
0.3981071705534972 v_11 0.020087954220579192
0.3981071705534972 v_12 0.03887691083788797
0.3981071705534972 v_13 0.08687464128308028
0.3981071705534972 v_14 0.023504983914241263
0.3981071705534972 v_15 0.07888095286977262
0.3981071705534972 v_16 0.7466223494044921
0.3981071705534972 v_17 6.058867580524439e-06
0.3981071705534972 v_18 0.002798786518230061
0.3981071705534972 v_19 0.00015871233969085689
0.3981071705534972 v_2 0.36395992448857545
0.3981071705534972 v_20 0.00018238682177313645
0.3981071705534972 v_21 0.6063145477822834
0.3981071705534972 v_22 0.000348392940784893
0.3981071705534972 v_23 0.009066007067745763
0.3981071705534972 v_24 0.2471437754916608
0.3981071705534972 v_25 0.005291743694958911
0.3981071705534972 v_26 0.5779643628206412
0.3981071705534972 v_27 0.008624711826483738
0.3981071705534972 v_28 0.00023778724759801774
0.3981071705534972 v_29 4.918232066606873e-05
0.3981071705534972 v_3 0.006179346048694665
0.3981071705534972 v_30 1.645986921578022e-05
0.3981071705534972 v_31 0.0
0.3981071705534972 v_32 2.5433065662025342e-05
0.3981071705534972 v_33 4.33931055010032e-05
0.3981071705534972 v_34 0.0
0.3981071705534972 v_35 0.0
0.3981071705534972 v_36 0.0
0.3981071705534972 v_37 0.0
0.3981071705534972 v_38 0.0
0.3981071705534972 v_4 0.03945490138182141
0.3981071705534972 v_5 0.023965127629856576
0.3981071705534972 v_6 0.0002503181193223675
0.3981071705534972 v_7 0.0034537907429998994
0.3981071705534972 v_8 0.004384031185682688
0.3981071705534972 v_9 0.11544022691848868
0.31622776601683794 v_1 0.003054412045182475
0.31622776601683794 v_10 0.6852334198000254
0.31622776601683794 v_11 0.029507273517068004
0.31622776601683794 v_12 0.05820567143905691
0.31622776601683794 v_13 0.1233999449573799
0.31622776601683794 v_14 0.03308569804417716
0.31622776601683794 v_15 0.08971998319417433
0.31622776601683794 v_16 0.8919754749770481
0.31622776601683794 v_17 9.03684448696628e-06
0.31622776601683794 v_18 0.00391365190983737
0.31622776601683794 v_19 0.00022839092784780865
0.31622776601683794 v_2 0.47404878965206193
0.31622776601683794 v_20 0.00026088749538408717
0.31622776601683794 v_21 0.6888073304474124
0.31622776601683794 v_22 0.0004955099705431797
0.31622776601683794 v_23 0.012925462041015988
0.31622776601683794 v_24 0.3370684388969753
0.31622776601683794 v_25 0.00756405602846707
0.31622776601683794 v_26 0.6620356155538945
0.31622776601683794 v_27 0.012429973204557607
0.31622776601683794 v_28 0.00034131945731381575
0.31622776601683794 v_29 7.413876749553772e-05
0.31622776601683794 v_3 0.008826503775422344
0.31622776601683794 v_30 2.237932611678046e-05
0.31622776601683794 v_31 0.0
0.31622776601683794 v_32 3.439820720206477e-05
0.31622776601683794 v_33 6.383186109980621e-05
0.31622776601683794 v_34 0.0
0.31622776601683794 v_35 0.0
0.31622776601683794 v_36 0.0
0.31622776601683794 v_37 0.0
0.31622776601683794 v_38 0.0
0.31622776601683794 v_4 0.05006158110519966
0.31622776601683794 v_5 0.033213652494724764
0.31622776601683794 v_6 0.00035606291926915817
0.31622776601683794 v_7 0.004957687126418271
0.31622776601683794 v_8 0.006307015119887457
0.31622776601683794 v_9 0.14592268539472456
0.25118864315095796 v_1 0.0044730415387097995
0.25118864315095796 v_10 0.7607144455230782
0.25118864315095796 v_11 0.04205319423379833
0.25118864315095796 v_12 0.0843161722852494
0.25118864315095796 v_13 0.17180933498010328
0.25118864315095796 v_14 0.04477042223626758
0.25118864315095796 v_15 0.09834474828239266
0.25118864315095796 v_16 1.0244987813676567
0.25118864315095796 v_17 1.251355377785722e-05
0.25118864315095796 v_18 0.005237572091640842
0.25118864315095796 v_19 0.00031355364670635
0.25118864315095796 v_2 1.012037953373606
0.25118864315095796 v_20 0.0003600489127456394
0.25118864315095796 v_21 0.7543362585970578
0.25118864315095796 v_22 0.0006851856473598528
0.25118864315095796 v_23 0.017756540414046854
0.25118864315095796 v_24 0.43898950666612846
0.25118864315095796 v_25 0.010417018251786021
0.25118864315095796 v_26 0.7298023569840881
0.25118864315095796 v_27 0.017299761556044797
0.25118864315095796 v_28 0.00046941810748918187
0.25118864315095796 v_29 9.836464133206659e-05
0.25118864315095796 v_3 0.012145812173047204
0.25118864315095796 v_30 3.187590857622515e-05
0.25118864315095796 v_31 0.0
0.25118864315095796 v_32 4.687903986287938e-05
0.25118864315095796 v_33 8.524919843273736e-05
0.25118864315095796 v_34 0.0
0.25118864315095796 v_35 0.0
0.25118864315095796 v_36 0.0
0.25118864315095796 v_37 0.0
0.25118864315095796 v_38 0.0
0.25118864315095796 v_4 0.06118065501710092
0.25118864315095796 v_5 0.043938596467292264
0.25118864315095796 v_6 0.0004886405503710108
0.25118864315095796 v_7 0.006862279465085443
0.25118864315095796 v_8 0.008757978225073383
0.25118864315095796 v_9 0.17881567905034104
0.19952623149688792 v_1 0.006532924595943761
0.19952623149688792 v_10 0.8253636886694279
0.19952623149688792 v_11 0.05889000685659337
0.19952623149688792 v_12 0.11833962067504415
0.19952623149688792 v_13 0.23187975764247257
0.19952623149688792 v_14 0.058983379161201076
0.19952623149688792 v_15 0.10520815239048231
0.19952623149688792 v_16 1.1443628884201344
0.19952623149688792 v_17 1.8073688973842666e-05
0.19952623149688792 v_18 0.006797620602548999
0.19952623149688792 v_19 0.00042194256161707426
0.19952623149688792 v_2 NA
0.19952623149688792 v_20 0.00048411585814163254
0.19952623149688792 v_21 0.806387639155279
0.19952623149688792 v_22 0.0009213153435699788
0.19952623149688792 v_23 0.023779904138918954
0.19952623149688792 v_24 0.5525198639982853
0.19952623149688792 v_25 0.014001617151914657
0.19952623149688792 v_26 0.78426465065187
0.19952623149688792 v_27 0.023563127692887573
0.19952623149688792 v_28 0.0006330585511441487
0.19952623149688792 v_29 0.00013578955821020387
0.19952623149688792 v_3 0.016313085297894023
0.19952623149688792 v_30 4.123980623049115e-05
0.19952623149688792 v_31 0.0
0.19952623149688792 v_32 6.334865698921583e-05
0.19952623149688792 v_33 0.00011964096985719469
0.19952623149688792 v_34 0.0
0.19952623149688792 v_35 0.0
0.19952623149688792 v_36 0.0
0.19952623149688792 v_37 0.0
0.19952623149688792 v_38 0.0
0.19952623149688792 v_4 0.07298064139314286
0.19952623149688792 v_5 0.05597868330737425
0.19952623149688792 v_6 0.0006586501470872066
0.19952623149688792 v_7 0.009285716840050208
0.19952623149688792 v_8 0.011905371815562917
0.19952623149688792 v_9 0.2144634673864444
0.15848931924611134 v_1 0.009684902888591583
0.15848931924611134 v_10 0.8817837647217509
0.15848931924611134 v_11 0.08143376468891883
0.15848931924611134 v_12 0.15960555061378914
0.15848931924611134 v_13 0.299211894217163
0.15848931924611134 v_14 0.07624274306609223
0.15848931924611134 v_15 0.11066251590104614
0.15848931924611134 v_16 1.2515148004994576
0.15848931924611134 v_17 2.1954657712200976e-05
0.15848931924611134 v_18 0.00860928544912918
0.15848931924611134 v_19 0.0005612997379311121
0.15848931924611134 v_2 NA
0.15848931924611134 v_20 0.0006426540406882418
0.15848931924611134 v_21 0.8477346632399916
0.15848931924611134 v_22 0.0012193825210329173
0.15848931924611134 v_23 0.0312858797376053
0.15848931924611134 v_24 0.676819501282918
0.15848931924611134 v_25 0.018499788896123855
0.15848931924611134 v_26 0.8279305673413138
0.15848931924611134 v_27 0.03165364034986427
0.15848931924611134 v_28 0.0008397380592449947
0.15848931924611134 v_29 0.00017768769290698458
0.15848931924611134 v_3 0.021530670297007445
0.15848931924611134 v_30 5.7611347092745666e-05
0.15848931924611134 v_31 0.0
0.15848931924611134 v_32 8.877953866940006e-05
0.15848931924611134 v_33 0.0001580267540070822
0.15848931924611134 v_34 0.0
0.15848931924611134 v_35 0.0
0.15848931924611134 v_36 0.0
0.15848931924611134 v_37 0.0
0.15848931924611134 v_38 0.0
0.15848931924611134 v_4 0.08570827150015314
0.15848931924611134 v_5 0.06890697762076481
0.15848931924611134 v_6 0.0008710580685127725
0.15848931924611134 v_7 0.012369990607423352
0.15848931924611134 v_8 0.015947293162564772
0.15848931924611134 v_9 0.2529064982263943
0.12589254117941673 v_1 0.014916759634714623
0.12589254117941673 v_10 0.9318463969948231
0.12589254117941673 v_11 0.11088094988237444
0.12589254117941673 v_12 0.20587612384975548
0.12589254117941673 v_13 0.3696271916747531
0.12589254117941673 v_14 0.09722470062515119
0.12589254117941673 v_15 0.11499812498244182
0.12589254117941673 v_16 1.3460077976408762
0.12589254117941673 v_17 3.0492370294719108e-05
0.12589254117941673 v_18 0.010695789028169466
0.12589254117941673 v_19 0.0007393799367793741
0.12589254117941673 v_2 NA
0.12589254117941673 v_20 0.0008409761934431245
0.12589254117941673 v_21 0.8805783329759572
0.12589254117941673 v_22 0.001594887568095139
0.12589254117941673 v_23 0.04060738776681315
0.12589254117941673 v_24 0.8105877449374141
0.12589254117941673 v_25 0.024147664917615302
0.12589254117941673 v_26 0.8628730607331888
0.12589254117941673 v_27 0.04217130477179975
0.12589254117941673 v_28 0.0011024724603739915
0.12589254117941673 v_29 0.0002341356707408146
0.12589254117941673 v_3 0.028055155400359206
0.12589254117941673 v_30 7.559270660726421e-05
0.12589254117941673 v_31 0.0
0.12589254117941673 v_32 0.00011421139298814479
0.12589254117941673 v_33 0.00020488908791069878
0.12589254117941673 v_34 0.0
0.12589254117941673 v_35 0.0
0.12589254117941673 v_36 0.0
0.12589254117941673 v_37 0.0
0.12589254117941673 v_38 0.0
0.12589254117941673 v_4 0.09973524025899425
0.12589254117941673 v_5 0.08190338776716752
0.12589254117941673 v_6 0.0011383398131007759
0.12589254117941673 v_7 0.01631655230300967
0.12589254117941673 v_8 0.02118034681911873
0.12589254117941673 v_9 0.2939075216390633
0.1 v_1 0.024885037965335702
0.1 v_10 0.9767597314757906
0.1 v_11 0.1472968884662083
0.1 v_12 0.25496071159471456
0.1 v_13 0.43953810622163214
0.1 v_14 0.12285658887072518
0.1 v_15 0.1184433855845851
0.1 v_16 1.42816844642639
0.1 v_17 3.951425223951951e-05
0.1 v_18 0.013064896992455662
0.1 v_19 0.0009600258813287809
0.1 v_2 NA
0.1 v_20 0.0010922993435820158
0.1 v_21 0.9066664624968558
0.1 v_22 0.0020671485041432623
0.1 v_23 0.05214701315198835
0.1 v_24 0.9521097078342056
0.1 v_25 0.031223958559986095
0.1 v_26 0.8907934554532608
0.1 v_27 0.05594838853316198
0.1 v_28 0.0014272634994803575
0.1 v_29 0.0003046239386395607
0.1 v_3 0.03621040073571753
0.1 v_30 9.538333453474315e-05
0.1 v_31 0.0
0.1 v_32 0.0001481342304403745
0.1 v_33 0.00026668789818455195
0.1 v_34 0.0
0.1 v_35 0.0
0.1 v_36 0.0
0.1 v_37 0.0
0.1 v_38 0.0
0.1 v_4 0.11567279591199556
0.1 v_5 0.09379186440585717
0.1 v_6 0.001474383928850613
0.1 v_7 0.021385724050178294
0.1 v_8 0.02800284554485592
0.1 v_9 0.33703468353407023
0.07943282347242814 v_1 0.049869783366355495
0.07943282347242814 v_10 1.0172128904318414
0.07943282347242814 v_11 0.1893115040084557
0.07943282347242814 v_12 0.30547660033627466
0.07943282347242814 v_13 0.5024059670654942
0.07943282347242814 v_14 0.1544447662247869
0.07943282347242814 v_15 0.12118410632151062
0.07943282347242814 v_16 1.4986419466302325
0.07943282347242814 v_17 5.240243952225227e-05
0.07943282347242814 v_18 0.01573594188035278
0.07943282347242814 v_19 0.001242609043028271
0.07943282347242814 v_2 NA
0.07943282347242814 v_20 0.0014093759498367924
0.07943282347242814 v_21 0.9273899181868778
0.07943282347242814 v_22 0.002659413475387657
0.07943282347242814 v_23 0.06636540673159412
0.07943282347242814 v_24 1.0992718046580083
0.07943282347242814 v_25 0.04008867181917801
0.07943282347242814 v_26 0.9130752646249148
0.07943282347242814 v_27 0.07415010975495012
0.07943282347242814 v_28 0.0018427131849374375
0.07943282347242814 v_29 0.00039009252575111395
0.07943282347242814 v_3 0.046367045589934736
0.07943282347242814 v_30 0.0001237194186913116
0.07943282347242814 v_31 0.0
0.07943282347242814 v_32 0.00019004597096761134
0.07943282347242814 v_33 0.00034295111017331777
0.07943282347242814 v_34 0.0
0.07943282347242814 v_35 0.0
0.07943282347242814 v_36 0.0
0.07943282347242814 v_37 0.0
0.07943282347242814 v_38 0.0
0.07943282347242814 v_4 0.13460670241858663
0.07943282347242814 v_5 0.10332639815865462
0.07943282347242814 v_6 0.001899200653268389
0.07943282347242814 v_7 0.027932708646555334
0.07943282347242814 v_8 0.036979192322067304
0.07943282347242814 v_9 0.3817268237944699
0.0630957344480193 v_1 0.17841400472102398
0.0630957344480193 v_10 1.0536559063127588
0.0630957344480193 v_11 0.23508250714808168
0.0630957344480193 v_12 0.3565564055567667
0.0630957344480193 v_13 0.5459075498784176
0.0630957344480193 v_14 0.19377508550004005
0.0630957344480193 v_15 0.1233596415059502
0.0630957344480193 v_16 1.5583405816470675
0.0630957344480193 v_17 6.660424371600364e-05
0.0630957344480193 v_18 0.018736021777707387
0.0630957344480193 v_19 0.001591016949291913
0.0630957344480193 v_2 NA
0.0630957344480193 v_20 0.0018113333397237951
0.0630957344480193 v_21 0.9438508987620465
0.0630957344480193 v_22 0.0034104036478078744
0.0630957344480193 v_23 0.08379678247509714
0.0630957344480193 v_24 1.2496507398389813
0.0630957344480193 v_25 0.05118311728585596
0.0630957344480193 v_26 0.93084070835025
0.0630957344480193 v_27 0.09842937390375431
0.0630957344480193 v_28 0.0023649441897152534
0.0630957344480193 v_29 0.0004984250475900027
0.0630957344480193 v_3 0.05899029815884915
0.0630957344480193 v_30 0.00015895903845812958
0.0630957344480193 v_31 0.0
0.0630957344480193 v_32 0.00024445772046328333
0.0630957344480193 v_33 0.0004406650205374897
0.0630957344480193 v_34 0.0
0.0630957344480193 v_35 0.0
0.0630957344480193 v_36 0.0
0.0630957344480193 v_37 0.0
0.0630957344480193 v_38 0.0
0.0630957344480193 v_4 0.15877037525088217
0.0630957344480193 v_5 0.10976183145271644
0.0630957344480193 v_6 0.0024306865921390427
0.0630957344480193 v_7 0.036462339751511606
0.0630957344480193 v_8 0.048891755570518204
0.0630957344480193 v_9 0.42735409274964115
0.05011872336272722 v_1 0.4929038835537458
0.05011872336272722 v_10 1.0866389560310585
0.05011872336272722 v_11 0.28316475359590626
0.05011872336272722 v_12 0.40751411376218666
0.05011872336272722 v_13 0.5639776225181383
0.05011872336272722 v_14 0.2428404333499566
0.05011872336272722 v_15 0.12508614341066351
0.05011872336272722 v_16 1.6083521730286428
0.05011872336272722 v_17 8.467154361266645e-05
0.05011872336272722 v_18 0.022092253583951702
0.05011872336272722 v_19 0.00203231163798808
0.05011872336272722 v_2 NA
0.05011872336272722 v_20 0.002321418200637918
0.05011872336272722 v_21 0.9569264277950611
0.05011872336272722 v_22 0.004351073609438856
0.05011872336272722 v_23 0.10502566170863865
0.05011872336272722 v_24 1.4005909712570208
0.05011872336272722 v_25 0.06504537812322142
0.05011872336272722 v_26 0.9449940689967153
0.05011872336272722 v_27 0.13112045925891982
0.05011872336272722 v_28 0.0030270069318087144
0.05011872336272722 v_29 0.0006382544215045567
0.05011872336272722 v_3 0.07461710704192696
0.05011872336272722 v_30 0.00020619903115206778
0.05011872336272722 v_31 0.0
0.05011872336272722 v_32 0.000311363286779125
0.05011872336272722 v_33 0.0005617980531292685
0.05011872336272722 v_34 0.0
0.05011872336272722 v_35 0.0
0.05011872336272722 v_36 0.0
0.05011872336272722 v_37 0.0
0.05011872336272722 v_38 0.0
0.05011872336272722 v_4 0.1937232837896931
0.05011872336272722 v_5 0.11332165632564174
0.05011872336272722 v_6 0.003097836678893525
0.05011872336272722 v_7 0.047690284205585305
0.05011872336272722 v_8 0.06482933985329482
0.05011872336272722 v_9 0.47326862891275107
0.03981071705534971 v_1 0.6872014762181718
0.03981071705534971 v_10 1.1169987659042506
0.03981071705534971 v_11 0.3326007900121174
0.03981071705534971 v_12 0.45732449205075104
0.03981071705534971 v_13 0.573236362950171
0.03981071705534971 v_14 0.3030368456917604
0.03981071705534971 v_15 0.12646038424123893
0.03981071705534971 v_16 1.6498471803933308
0.03981071705534971 v_17 0.00010994776622364583
0.03981071705534971 v_18 0.02585106931914711
0.03981071705534971 v_19 0.002578140214191298
0.03981071705534971 v_2 NA
0.03981071705534971 v_20 0.0029683229270774207
0.03981071705534971 v_21 0.9673124359586234
0.03981071705534971 v_22 0.005539487906551823
0.03981071705534971 v_23 0.13066366543369126
0.03981071705534971 v_24 1.5493285832838763
0.03981071705534971 v_25 0.08234513874575333
0.03981071705534971 v_26 0.9562631118614614
0.03981071705534971 v_27 0.17547502738690648
0.03981071705534971 v_28 0.0038651941007172143
0.03981071705534971 v_29 0.0008107319834882489
0.03981071705534971 v_3 0.09386500681765596
0.03981071705534971 v_30 0.0002603394167379343
0.03981071705534971 v_31 0.0
0.03981071705534971 v_32 0.00039658385105512925
0.03981071705534971 v_33 0.0007163156125099728
0.03981071705534971 v_34 0.0
0.03981071705534971 v_35 0.0
0.03981071705534971 v_36 0.0
0.03981071705534971 v_37 0.0
0.03981071705534971 v_38 0.0
0.03981071705534971 v_4 0.258309508202441
0.03981071705534971 v_5 0.114920130229458
0.03981071705534971 v_6 0.003938522272875847
0.03981071705534971 v_7 0.06269761049236124
0.03981071705534971 v_8 0.08616107089876
0.03981071705534971 v_9 0.518852992743604
0.03162277660168379 v_1 0.8563428899785194
0.03162277660168379 v_10 1.145515865357137
0.03162277660168379 v_11 0.38267221146954755
0.03162277660168379 v_12 0.50352260529527
0.03162277660168379 v_13 0.5920085945291279
0.03162277660168379 v_14 0.3744757950280061
0.03162277660168379 v_15 0.127552024059165
0.03162277660168379 v_16 1.6840017523949682
0.03162277660168379 v_17 0.00013703062070680446
0.03162277660168379 v_18 0.03007829712668514
0.03162277660168379 v_19 0.0032517130325193737
0.03162277660168379 v_2 NA
0.03162277660168379 v_20 0.003792296418528174
0.03162277660168379 v_21 0.9755629151115667
0.03162277660168379 v_22 0.007033712648254764
0.03162277660168379 v_23 0.16131082792021384
0.03162277660168379 v_24 1.6931654240336615
0.03162277660168379 v_25 0.10389918349433114
0.03162277660168379 v_26 0.9652310024985649
0.03162277660168379 v_27 0.23577448929980324
0.03162277660168379 v_28 0.004928683115117331
0.03162277660168379 v_29 0.0010283389807248119
0.03162277660168379 v_3 0.11740513110741602
0.03162277660168379 v_30 0.0003324997794595796
0.03162277660168379 v_31 0.0
0.03162277660168379 v_32 0.0005014046115229521
0.03162277660168379 v_33 0.0009122242295292705
0.03162277660168379 v_34 0.0
0.03162277660168379 v_35 0.0
0.03162277660168379 v_36 0.0
0.03162277660168379 v_37 0.0
0.03162277660168379 v_38 0.0
0.03162277660168379 v_4 0.4119069079455198
0.03162277660168379 v_5 0.115493865066205
0.03162277660168379 v_6 0.004989058591059101
0.03162277660168379 v_7 0.08318683643270264
0.03162277660168379 v_8 0.11423014130906657
0.03162277660168379 v_9 0.5635451594112442
0.025118864315095794 v_1 1.001031589226592
0.025118864315095794 v_10 1.1721878321923416
0.025118864315095794 v_11 0.4325895812695895
0.025118864315095794 v_12 0.5404751894139526
0.025118864315095794 v_13 0.6215187047831837
0.025118864315095794 v_14 0.45646811826372957
0.025118864315095794 v_15 0.12841914537766785
0.025118864315095794 v_16 1.711923695190285
0.025118864315095794 v_17 0.00017653982993094344
0.025118864315095794 v_18 0.03486297011931743
0.025118864315095794 v_19 0.0040762532321405144
0.025118864315095794 v_2 NA
0.025118864315095794 v_20 0.004842688820949887
0.025118864315095794 v_21 0.9821162678135325
0.025118864315095794 v_22 0.008915052445452034
0.025118864315095794 v_23 0.19748973699491798
0.025118864315095794 v_24 1.829647259395891
0.025118864315095794 v_25 0.13071011753135647
0.025118864315095794 v_26 0.9723651290155639
0.025118864315095794 v_27 0.3170318450147978
0.025118864315095794 v_28 0.006279533383476585
0.025118864315095794 v_29 0.0013039570206586325
0.025118864315095794 v_3 0.14591706564657997
0.025118864315095794 v_30 0.0004209843466424515
0.025118864315095794 v_31 0.0
0.025118864315095794 v_32 0.0006370366451935726
0.025118864315095794 v_33 0.0011564927674297038
0.025118864315095794 v_34 0.0
0.025118864315095794 v_35 0.0
0.025118864315095794 v_36 0.0
0.025118864315095794 v_37 0.0
0.025118864315095794 v_38 0.0
0.025118864315095794 v_4 0.6371586245121863
0.025118864315095794 v_5 0.11565071848073866
0.025118864315095794 v_6 0.006309001873099567
0.025118864315095794 v_7 0.11204400312040388
0.025118864315095794 v_8 0.14962477897839216
0.025118864315095794 v_9 0.6068602285022991
0.01995262314968879 v_1 1.1231542514894297
0.01995262314968879 v_10 1.1961542209996086
0.01995262314968879 v_11 0.4807906454932153
0.01995262314968879 v_12 0.5610948653960002
0.01995262314968879 v_13 0.6580748504705145
0.01995262314968879 v_14 0.5484165872158466
0.01995262314968879 v_15 0.12910820128814693
0.01995262314968879 v_16 1.7346193270306776
0.01995262314968879 v_17 0.00022169191900058086
0.01995262314968879 v_18 0.04030958788405713
0.01995262314968879 v_19 0.00507498978185048
0.01995262314968879 v_2 NA
0.01995262314968879 v_20 0.006189499115372838
0.01995262314968879 v_21 0.9873214910877118
0.01995262314968879 v_22 0.011284139084979494
0.01995262314968879 v_23 0.23954102560212504
0.01995262314968879 v_24 1.9567069396697219
0.01995262314968879 v_25 0.1640089511396159
0.01995262314968879 v_26 0.9780387084775328
0.01995262314968879 v_27 0.42383044326458014
0.01995262314968879 v_28 0.007999172909146587
0.01995262314968879 v_29 0.0016500665330148922
0.01995262314968879 v_3 0.17996270609391254
0.01995262314968879 v_30 0.0005352264620193832
0.01995262314968879 v_31 0.0
0.01995262314968879 v_32 0.0008056559389514145
0.01995262314968879 v_33 0.0014650458297898426
0.01995262314968879 v_34 0.0
0.01995262314968879 v_35 0.0
0.01995262314968879 v_36 0.0
0.01995262314968879 v_37 0.0
0.01995262314968879 v_38 0.0
0.01995262314968879 v_4 0.8633885436313679
0.01995262314968879 v_5 0.11567726387354779
0.01995262314968879 v_6 0.007961467276773805
0.01995262314968879 v_7 0.15447928571399688
0.01995262314968879 v_8 0.1917341137589541
0.01995262314968879 v_9 0.6483947068296937
0.015848931924611134 v_1 1.2262351620655183
0.015848931924611134 v_10 1.2166253408669232
0.015848931924611134 v_11 0.5233844687794289
0.015848931924611134 v_12 0.5702758072387436
0.015848931924611134 v_13 0.699741916378747
0.015848931924611134 v_14 0.6500102376713434
0.015848931924611134 v_15 0.12965401049861283
0.015848931924611134 v_16 1.752987964839074
0.015848931924611134 v_17 0.0002826491739874493
0.015848931924611134 v_18 0.04653817229025004
0.015848931924611134 v_19 0.0062711463988657035
0.015848931924611134 v_2 NA
0.015848931924611134 v_20 0.007920798023600541
0.015848931924611134 v_21 0.9914564515904345
0.015848931924611134 v_22 0.014268716684989706
