threshold wild_type_X mean_CV sd_CV mean_ER sd_ER mean_CS sd_CS species_id
Inf -3.06771750222414 -0.261754592464113 0.222285303657206 -4.42970621267005 0.237679344284533 4.42970621267005 0.237679344284533 MgB23PG
Inf -4.23010726282666 -2.13981533047534 0.656613334133962 -8.29462632076418 1.29171627415663 8.29462632076418 1.29171627415663 NAD
Inf -6.20443484670732 -0.223784085645171 0.217735206911825 -3.98848039629832 1.30102662646673 3.98848039629832 1.30102662646673 B13PG
Inf -6.23118793139836 -0.138735664145413 0.124629269848609 -3.51825380710866 1.29171880698243 3.51825380710866 1.29171880698243 NADH
Inf -4.07708045892526 -0.485651597645359 0.258689853521897 -4.83987693732832 0.767738495240341 4.83987693732832 0.767738495240341 P3GA
Inf -4.82999914873763 -0.454702880377226 0.243639671482823 -4.72988477010259 0.764365949164092 4.72988477010259 0.764365949164092 P2GA
Inf -4.56189896356112 -0.38623107636828 0.244309310573344 -4.50943177501705 0.819029800051563 4.50943177501705 0.819029800051563 PEP
Inf -4.2387157047234 -1.28635698972306 0.164965045724011 -6.58552104746694 0.31183000507044 6.58552104746694 0.31183000507044 Pyr
Inf -2.87455449043853 -1.20381287548256 0.179888391380634 -6.45173492753971 0.32742019744947 6.45173492753971 0.32742019744947 Lac
Inf -4.19508603194333 -3.00172843437027 0.743423569876914 -10.0062208573178 1.48220054132711 10.0062208573178 1.48220054132711 NADPH
Inf -6.72052474022714 -0.47628811355853 0.376073453624694 -4.45928211365124 1.48219800693479 4.45928211365124 1.48219800693479 NADP
Inf -6.21177956101831 -0.0549920716482375 0.211588878709538 -3.48765837238135 0.891869903334122 3.48765837238135 0.891869903334122 BPGSP
Inf -7.54543871254196 0.0131958917972628 0.133983558730042 -3.73146482843907 0.936193324528385 3.73146482843907 0.936193324528385 BPGSPB13PG
Inf -6.29139837988699 -0.460593361007689 0.14382569916641 -5.17984435517831 0.246023928568153 5.17984435517831 0.246023928568153 BPGSPP
Inf -10.107493200829 -0.371694524069966 0.251581312385954 -4.88299192281926 0.213785604219352 4.88299192281926 0.213785604219352 BPGSPPP3GA
Inf -11.1045229851363 -0.36211497383147 0.249315536872524 -4.77932436698453 0.237273706023921 4.77932436698453 0.237273706023921 BPGSPPP2GA
Inf -5.81675856282754 -0.379806707651517 0.270340141412282 -4.83693400158093 0.27778907859381 4.83693400158093 0.27778907859381 BPGSPB23PG
Inf -6.08764643720789 -0.412806196059308 0.169661329475918 -5.10164930983741 0.244757272981496 5.10164930983741 0.244757272981496 BPGSPPPhos
Inf -7.93955205201891 -0.952663072711866 0.156239126053622 -5.88902534767896 0.272598358853393 5.88902534767896 0.272598358853393 P6GL
Inf -4.5000762203871 -0.427938051710887 0.285969948812765 -4.92396900083138 0.335494356991507 4.92396900083138 0.335494356991506 P6G
Inf -5.27364113965867 -0.453910396762181 0.244847335542231 -4.69128298164973 0.605893333169901 4.69128298164973 0.605893333169901 Ru5P
Inf -7.07166060267496 -0.8965348602981 0.162385452772706 -5.80321059959009 0.245105036805132 5.80321059959009 0.245105036805132 GSSG
Inf -4.98874665539872 -0.501398456859528 0.300381298034977 -4.73886628066042 0.777718772830727 4.73886628066042 0.777718772830727 Xu5P
Inf -5.2347179908278 -0.495028032777852 0.273372869307834 -4.83979379840587 0.685190263689308 4.83979379840587 0.685190263689308 Rib5P
Inf -6.85616458397679 -0.55293282184293 0.130287117052381 -5.15835429784265 0.259991463923875 5.15835429784265 0.259991463923875 TK
Inf -8.18058050503959 -0.434068718119967 0.250058357496468 -4.6865708153971 0.733984214254139 4.6865708153971 0.733984214254139 TKXu5P
Inf -6.76052964259024 -0.632777820607989 0.193570045778624 -5.26615455507177 0.297088117705832 5.26615455507177 0.297088117705832 TKG
Inf -8.75952758695365 -0.271570068311821 0.221427271622623 -4.40835796157835 0.58852393791804 4.40835796157835 0.58852393791804 TKGRib5P
Inf -4.87897338339431 0.15648538201728 0.39716507814449 -3.01287887224413 1.41643308840794 3.01287887224413 1.41643308840794 Sed7P
Inf -6.04800670185932 -0.451006107238093 0.230926600926231 -4.73461134685186 0.842599216050285 4.73461134685186 0.842599216050285 Ery4P
Inf -8.80104178666661 -0.459636922917237 0.128078439191289 -4.89154037652714 0.428707953277908 4.89154037652714 0.428707953277908 TKGEry4P
Inf -3.81596951597933 -0.319584076723399 0.110061356261957 -4.35569892040957 0.435550131576115 4.35569892040957 0.435550131576115 ADP
Inf -7.61051580100748 -0.147011708803343 0.1773013996243 -4.34407249665407 0.990703355410016 4.34407249665407 0.990703355410016 MgB13PG
Inf -6.17575630356635 -0.130977187541028 0.341717490284043 -3.69299126938268 2.6028377016026 3.69299126938268 2.6028377016026 MgFru16P2
Inf -4.90468375591435 -0.157398585516418 0.194684788539432 -4.52124793533972 0.279987556824398 4.52124793533972 0.279987556824398 MgGlc16P2
Inf -4.97052268932629 -0.103824421845566 0.194973268083717 -4.34439531089755 0.378647489366521 4.34439531089755 0.378647489366521 MgPhos
Inf -2.32910374333023 -0.69373483370263 0.107965216527317 -5.17114054715914 0.222401879681496 5.17114054715914 0.222401879681496 Hb
Inf -3.75954060271112 -0.00407976910177728 0.239062659208472 -4.19973181528507 0.295966209186461 4.19973181528507 0.295966209186461 HbMgATP
Inf -3.82298363753849 -0.329683825258708 0.333168448893286 -4.94293027292799 0.582439986630804 4.94293027292799 0.582439986630804 HbATP
Inf -4.09579736936807 -0.101774232054562 0.232221328547347 -4.4010727516494 0.59311298719384 4.4010727516494 0.59311298719384 HbADP
Inf -2.78782988317354 -0.207509626039037 0.245333951478726 -4.89116491456567 0.239801675944161 4.89116491456567 0.239801675944161 HbB23PG
Inf -6.3490788507006 0.102743515082874 0.186075439630507 -3.75137975963555 1.59223079417147 3.75137975963555 1.59223079417147 HbB13PG
1e-05 -2.81755064351563 -5.31019457719794 0.0603446468080151 -14.617675308019 0.11868788700161 14.617675308019 0.11868788700161 MgATP
1e-05 -4.38632994792349 -3.09746851334268 0.18238317178157 -10.1943671407444 0.365648458290603 10.1943671407444 0.365648458290603 Glc6P
1e-05 -4.02737084625353 -3.51980894346676 0.238940089661596 -11.0398204356208 0.477589698718274 11.0398204356208 0.477589698718274 MgADP
1e-05 -2.51022819664351 -3.15603337104936 0.23013923831858 -10.3116666930243 0.46105609734663 10.3116666930243 0.46105609734663 B23PG
1e-05 -3.97393025307278 -3.29789686472307 0.243536323305557 -10.5959361400738 0.487325717355263 10.5959361400738 0.487325717355263 Glc16P2
1e-05 -2.49484923218943 NA NA -15.5410623893347 1.15848425098137 15.5410623893347 1.15848425098137 GSH
1e-05 -4.87526683184193 -3.05698697028261 0.191277423879797 -10.1134899809359 0.383174181852131 10.1134899809359 0.383174181852131 Fru6P
1e-05 -5.63077057989132 -2.30943627700425 0.147039232755773 -8.6151404682084 0.293330066840894 8.6151404682084 0.293330066840894 Fru16P2
1e-05 -3.8001192460867 -3.40374523190994 0.230156925350455 -10.8072611450566 0.460740342323355 10.8072611450566 0.460740342323355 ATP
1e-05 -3.43151551517813 -3.39480578691844 0.235238635826491 -10.7898463072213 0.470057762669069 10.7898463072213 0.470057762669069 Mg
1e-05 -4.53133181878301 -3.08593956685796 0.247332417310519 -10.1712876218474 0.495477884640958 10.1712876218474 0.495477884640958 AMP
1e-05 -3.00222656446472 NA NA -Inf NA Inf NA Phos
1e-05 -4.65608144856527 -2.34985411634942 0.202305883030814 -8.69661383497257 0.403502287068489 8.69661383497257 0.403502287068489 GrnP
1e-05 -5.27532583466435 -2.50097627780617 0.112764976561918 -9.00020491129212 0.227560910550218 9.00020491129212 0.227560910550218 GraP
1e-05 -3.11452990783814 -3.52047425691668 0.219569010300763 -11.040770411138 0.439495276770598 11.040770411138 0.439495276770598 MgB23PG
1e-05 -4.22261184607434 -4.94170751297609 0.142710393660353 -13.8833725758199 0.285874985008325 13.8833725758199 0.285874985008325 NAD
1e-05 -6.43387425697839 -3.2997585050194 0.245105365710585 -10.5993076633365 0.490845257823801 10.5993076633365 0.490845257823801 B13PG
1e-05 -6.6102467661379 -2.55331699543947 0.142114031544379 -9.10553413958468 0.284024523799174 9.10553413958468 0.284024523799174 NADH
1e-05 -4.14274166455051 -3.65952283686604 0.242149347252363 -11.3189409838171 0.484610097315879 11.3189409838171 0.484610097315878 P3GA
1e-05 -4.91971293307612 -3.6594251751206 0.248099839269457 -11.3187559088948 0.496506219323579 11.3187559088948 0.496506219323579 P2GA
1e-05 -4.69335869848886 -3.49346986229616 0.228647882264482 -10.9868285405051 0.457686284307409 10.9868285405051 0.457686284307409 PEP
1e-05 -4.23234661542598 -3.79508078846085 0.208698838382277 -11.5902297091525 0.417260485369292 11.5902297091525 0.417260485369292 Pyr
1e-05 -2.85240168040372 -2.71443665869067 0.232163034634016 -9.42867688156673 0.465004197198624 9.42867688156673 0.465004197198624 Lac
1e-05 -4.19372919265288 -4.1166484562992 0.145267201987412 -12.2333512639951 0.29044032239142 12.2333512639951 0.29044032239142 NADPH
1e-05 -6.95393751502985 -1.35642000493483 0.12147832976687 -6.68637144600958 0.290405425256118 6.68637144600958 0.290405425256118 NADP
1e-05 -6.52308175481947 -3.26835290455171 0.240431787268688 -10.5369845013517 0.480229198866255 10.5369845013517 0.480229198866255 BPGSP
1e-05 -7.66654337346072 -4.10913687017819 0.215835639260669 -12.2183172388223 0.431564914138903 12.2183172388223 0.431564914138903 BPGSPB13PG
1e-05 -6.16210414135848 -4.10703529661796 0.200853672818826 -12.2141494536434 0.401622410017398 12.2141494536434 0.401622410017398 BPGSPP
1e-05 -10.0376740921834 -3.6974555714421 0.206004292780105 -11.3948767028593 0.412224135644653 11.3948767028593 0.412224135644653 BPGSPPP3GA
1e-05 -11.0832710663247 -1.90495226678905 0.231278375002741 -7.82249511533751 0.457600265995714 7.82249511533751 0.457600265995714 BPGSPPP2GA
1e-05 -5.7780364980799 -3.76493354795253 0.1959022029445 -11.5297426545108 0.391966310994306 11.5297426545108 0.391966310994306 BPGSPB23PG
1e-05 -5.94966071592501 -4.09937225597688 0.220356506480687 -12.1988148898914 0.440645232030182 12.1988148898914 0.440645232030182 BPGSPPPhos
1e-05 -7.93048821926525 -1.39992592191794 0.154389400018376 -6.76542338058943 0.328275892312499 6.76542338058943 0.328275892312499 P6GL
1e-05 -4.46988472431381 -1.04219429706586 0.129886354018876 -6.09209849939449 0.22355253748821 6.09209849939449 0.22355253748821 P6G
1e-05 -5.38677038920573 -1.29309290916592 0.125676996325826 -6.59590650555345 0.274693469044491 6.59590650555345 0.274693469044491 Ru5P
1e-05 -7.06084453728091 -1.39091286232127 0.220515520006312 -6.77033447283843 0.456598391193534 6.77033447283843 0.456598391193534 GSSG
1e-05 -5.11760283706107 -1.31090582162665 0.181953382265258 -6.61559337352331 0.389533481868731 6.61559337352331 0.389533481868731 Xu5P
1e-05 -5.32156618452374 -1.26926075001488 0.156301000177833 -6.56195562027378 0.33685040571288 6.56195562027378 0.33685040571288 Rib5P
1e-05 -6.83961727114134 -1.59185326745853 0.176801488781226 -7.20310056339829 0.348629600012556 7.20310056339829 0.348629600012556 TK
1e-05 -8.26929152562183 -1.46272805914877 0.135256599627138 -6.92131153862044 0.269170644428667 6.92131153862044 0.269170644428667 TKXu5P
1e-05 -6.75261482250357 -1.68250067940989 0.169796323634457 -7.34977063250331 0.340979603077555 7.34977063250331 0.340979603077555 TKG
1e-05 -8.82530948776653 -1.27717251030314 0.206743185777108 -6.55112664717958 0.443558954510654 6.55112664717958 0.443558954510654 TKGRib5P
1e-05 -5.21139593876823 -1.06919712116907 0.147606548288392 -6.12908898936311 0.367945836287428 6.12908898936311 0.367945836287428 Sed7P
1e-05 -6.15505960100193 -1.29274833470315 0.141339598460651 -6.63220160007053 0.244589310989824 6.63220160007053 0.244589310989824 Ery4P
1e-05 -8.80727579744392 -1.4886688052615 0.205531854913896 -6.96207216275367 0.41350942646378 6.96207216275367 0.41350942646378 TKGEry4P
1e-05 -3.95768654570939 -3.83342925646765 0.214266385404678 -11.6668234643597 0.428684682048688 11.6668234643597 0.428684682048688 ADP
1e-05 -7.58489432961813 -1.64831013918371 0.156812602560807 -7.29542641462251 0.320809250078419 7.29542641462251 0.320809250078419 MgB13PG
1e-05 -6.45781800417166 -2.17015175284238 0.157392958230562 -8.33546380135718 0.311958695029351 8.33546380135718 0.311958695029351 MgFru16P2
1e-05 -4.80098033064859 -2.47085489048504 0.244655833855704 -8.94075369076128 0.487591994492938 8.94075369076128 0.487591994492938 MgGlc16P2
1e-05 -4.90260634927191 -2.8422461047331 0.297300647716956 -9.68540599295273 0.593493506045799 9.68540599295273 0.593493506045799 MgPhos
1e-05 -2.43735336127209 -3.52952202734746 0.229842363058504 -11.0592143201481 0.459356277912622 11.0592143201481 0.459356277912622 Hb
1e-05 -3.66383943973495 -3.52993095890515 0.230083979177652 -11.0600315817809 0.459839080700828 11.0600315817809 0.459839080700828 HbMgATP
1e-05 -3.68117991225552 -3.9517367373372 0.205937868579017 -11.9034286789758 0.411970411070926 11.9034286789758 0.411970411070926 HbATP
1e-05 -3.99709164221448 -3.75445955111669 0.25435622435537 -11.5090327498503 0.508518805826484 11.5090327498503 0.508518805826484 HbADP
1e-05 -2.54964169367645 -3.39484380841774 0.230420589462697 -10.7894568202602 0.461288757380605 10.7894568202602 0.461288757380605 HbB23PG
1e-05 -6.36738374026515 -1.73777570109798 0.137494573784235 -7.46902797122675 0.282527928021939 7.46902797122675 0.282527928021939 HbB13PG
