folder repetition nb_iterations selection_sigma selection_scheme selection_threshold species_id wild_type mean var CV ER
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pep_mito 0.0117651 0.009523221010999948 7.089899564787785e-07 0.08841708204317765 5.122109248480334e-07
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pyr_mito 0.00448379 0.004714057838000058 1.2350477060641535e-08 0.02357474262093168 6.143179499347173e-08
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gtp_mito 0.300065 0.29754818830000396 6.154025947682773e-06 0.008337240916501853 6.834844526582007e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gdp_mito 0.0899355 0.09245182199999906 6.154044449965812e-06 0.026832728719212336 7.608487331367541e-08
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GLUT2 -0.841039 -0.8447970220999997 1.265769721414678e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GK 0.075641 0.05707021057999993 0.00012543069405506835 0.19624221523810767 2.1922460787167754e-06
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 G6PASE 0.91668 0.9018672388000009 0.0001504289117018054 0.013599503268077332 1.7901762926086917e-08
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GPI -0.841039 -0.8447970220999997 1.265769721414678e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 G16PI 0.0 -4.479928999999995e-18 4.5259388132510315e-31 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 UPGASE 0.387778 0.38770388529999805 1.8075546280305055e-06 0.0034677322904933146 1.2020571003468205e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PPASE 0.387778 0.38770388529999805 1.8075546280305055e-06 0.0034677322904933146 1.2020571003468205e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GS 0.387778 0.38770388529999805 1.8075546280305055e-06 0.0034677322904933146 1.2020571003468205e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GP 0.387778 0.38770388529999805 1.8075546280305055e-06 0.0034677322904933146 1.2020571003468205e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 NDKGTP 0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 NDKUTP 0.387778 0.38770388529999805 1.8075546280305055e-06 0.0034677322904933146 1.2020571003468205e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 AK -0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PFK2 0.00199544 0.001258147837599985 5.8393205303650474e-08 0.19206555343856854 1.4665097937455795e-06
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 FBP2 0.00199544 0.001258147837599985 5.8393205303650474e-08 0.19206555343856854 1.4665097937455795e-06
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PFK1 0.175929 0.11670163319000024 0.0018524145028539635 0.3688010530110683 5.98498827938384e-06
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 FBP1 1.01697 0.9614986469000001 0.0018517454262206856 0.04475504137013208 1.790461542720223e-07
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 ALD -0.841039 -0.8447970220999997 1.265769721414678e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 TPI -0.841039 -0.8447970220999997 1.265769721414678e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GAPDH -1.68208 -1.689594002999989 5.063058007070964e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PGK -1.68208 -1.689594002999989 5.063058007070964e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PGM -1.68208 -1.689594002999989 5.063058007070964e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 EN -1.68208 -1.689594002999989 5.063058007070964e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PK 1.75148e-05 1.0943746985800001e-05 1.4150980650728957e-10 1.086994194941696 4.612922647271915e-05
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PEPCK 0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PEPCKM 1.68209 1.689605058999982 5.06246119709175e-05 0.00421110094901903 1.789217959502487e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PC 1.74663 1.7466932679999874 4.226536990836749e-05 0.003721994188814552 1.385424441324723e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 LDH -3.25079 -3.2511620079999104 4.43068366191568e-05 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 LACT 3.25079 3.2511620079999104 4.43068366191568e-05 0.0020473720049667583 4.1926914309264875e-10
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PYRTM 3.25081 3.2511745759999116 4.436709327748645e-05 0.00204875581027006 4.1983416627644487e-10
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PEPTM 1.68209 1.689605058999982 5.06246119709175e-05 0.00421110094901903 1.789217959502487e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PDH 1.50418 1.5044806970000022 3.978389953918082e-05 0.004192441919946154 1.7583597361037206e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 CS 0.0645364 0.057088571459999904 1.9653234793993828e-05 0.07765471776777227 4.7187239472882283e-07
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 NDKGTPM 1.68209 1.689605058999982 5.06246119709175e-05 0.00421110094901903 1.789217959502487e-09
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 OAAFLX 0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 ACOAFLX 0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 CITFLX 0.0 0.0 0.0 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 utp 0.450459 0.45702709090000015 4.770759308067585e-05 0.015113039203804204 2.351131767721615e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 udp 0.128998 0.12577877919999897 7.578394367220576e-06 0.021886747395780705 4.5541910710034106e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pp 0.000963556 0.0010040804484000025 2.651988264983351e-09 0.05128818004842081 2.8563911435390834e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glc1p 0.00648624 0.006302448280000022 1.2871291630626677e-08 0.01800121316892012 3.059398871531061e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 udpglc 0.160543 0.1571941320999996 3.8765038345659614e-05 0.039608078925324745 1.5040333611691104e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glyglc 17.9807 18.463986300000112 0.6231266573306584 0.04275261620809457 1.927361327324295e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glc 3.09631 2.9554675540000503 0.012542303093988849 0.03789330189700373 1.308243003565024e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glc6p 0.101948 0.09849880073000004 1.2928569997176786e-06 0.011543680624732131 1.2439217755344512e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 fru6p 0.0531482 0.05439800318999983 1.40068546925806e-05 0.06879982815605636 4.958650534567122e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 fru16bp 0.00043426 0.00041357276820000043 2.0486090499406706e-09 0.10944038411294227 1.086324141128292e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 fru26bp 6.51612e-05 5.262557793000015e-05 2.978566988002711e-10 0.32794937506774 7.0150250241666214e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 grap 9.07629e-05 0.0001043044305000004 3.9340025032168225e-11 0.060133233820056566 4.775489609244011e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 dhap 0.000483395 0.00043125782869999843 1.3604847660763066e-09 0.08552830191559516 5.822230234915238e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 bpg13 0.149057 0.1839848894999981 0.0002776610232418167 0.09056810973847311 1.249712654591595e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pg3 0.298135 0.4425968277000022 0.006543201461038345 0.18276239864415386 7.3614669194277835e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pg2 0.058134 0.07738747645000005 8.50333882217039e-05 0.11915823377476047 2.5161068010838727e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pep 0.00587575 0.007722900896000068 7.542591212155055e-07 0.11245527283997643 2.1847107832739354e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pyr 0.0136255 0.013067843189999843 1.600006519612905e-06 0.09679589988774742 8.618205710041349e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 lac 1.8021e-06 2.520630546000022e-06 1.427528153543018e-13 0.149893619312256 4.3956885016662505e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 oaa_mito 7.26201e-05 9.292149073000031e-05 1.2421356930826102e-10 0.11994118968158653 2.355349483693625e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pep_mito 0.0117651 0.01529494609999997 2.2911803982370612e-06 0.09896501429002086 1.655266932984145e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pyr_mito 0.00448379 0.004450416195000021 1.4769345295708862e-08 0.027307377538452846 7.346334784864573e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gtp_mito 0.300065 0.29213470940000064 1.2442660299746833e-05 0.012074619733450268 1.3819189145825029e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gdp_mito 0.0899355 0.09786527014999911 1.2442690287219407e-05 0.03604363194591272 1.538338765506797e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GLUT2 -0.841039 -0.8382975736000028 2.1746382184439916e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GK 0.075641 0.054444081349999965 7.596769218232678e-05 0.16008984803427764 1.3277441901322962e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 G6PASE 0.91668 0.8927416548000023 0.00011459225366583503 0.01199090138196367 1.3637028512203386e-08
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GPI -0.841039 -0.8382975736000028 2.1746382184439916e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 G16PI 0.0 6.125893000000007e-18 8.078017453664853e-31 146.71786100603933 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 UPGASE 0.387778 0.38768696589999957 1.7389354620978015e-06 0.0034014221215282036 1.1564240917971703e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PPASE 0.387778 0.38768696589999957 1.7389354620978015e-06 0.0034014221215282036 1.1564240917971703e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GS 0.387778 0.38768696589999957 1.7389354620978015e-06 0.0034014221215282036 1.1564240917971703e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GP 0.387778 0.38768696589999957 1.7389354620978015e-06 0.0034014221215282036 1.1564240917971703e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 NDKGTP 0.0 0.0 0.0 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 NDKUTP 0.387778 0.38768696589999957 1.7389354620978015e-06 0.0034014221215282036 1.1564240917971703e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 AK -0.0 0.0 0.0 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PFK2 0.00199544 0.001935911598999999 2.5552219161314265e-08 0.08257123683989064 6.417284246884036e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 FBP2 0.00199544 0.001935911598999999 2.5552219161314265e-08 0.08257123683989064 6.417284246884036e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PFK1 0.175929 0.17542890300000133 0.001578532731300042 0.22647780546566143 5.100100372191018e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 FBP1 1.01697 1.013726451999999 0.001764683788593846 0.0414393246509514 1.7062812273276328e-07
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 ALD -0.841039 -0.8382975736000028 2.1746382184439916e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 TPI -0.841039 -0.8382975736000028 2.1746382184439916e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GAPDH -1.68208 -1.6765951160000074 8.698540884033434e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PGK -1.68208 -1.6765951160000074 8.698540884033434e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PGM -1.68208 -1.6765951160000074 8.698540884033434e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 EN -1.68208 -1.6765951160000074 8.698540884033434e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PK 1.75148e-05 2.7912042497999883e-05 2.819105185791149e-10 0.6015393227862494 9.189691144060634e-05
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PEPCK 0.0 0.0 0.0 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PEPCKM 1.68209 1.6766230350000089 8.686489843245937e-05 0.005558872710532865 3.0700528974692e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PC 1.74663 1.7435005800000214 3.706530815339448e-05 0.003491899303326529 1.2149706467345922e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 LDH -3.25079 -3.244857695999694 4.834131599906755e-05 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 LACT 3.25079 3.244857695999694 4.834131599906755e-05 0.0021427109009115844 4.574468237872331e-10
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PYRTM 3.25081 3.244886009000309 4.832190027315164e-05 0.002142261867969658 4.5725750592584546e-10
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PEPTM 1.68209 1.6766230350000089 8.686489843245937e-05 0.005558872710532865 3.0700528974692e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PDH 1.50418 1.50138538299999 3.4522594283270536e-05 0.003913447651137432 1.5258217590519151e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 CS 0.0645364 0.06687728995999973 4.5172624130767475e-05 0.10049836444862087 1.084590630914617e-06
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 NDKGTPM 1.68209 1.6766230350000089 8.686489843245937e-05 0.005558872710532865 3.0700528974692e-09
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 OAAFLX 0.0 0.0 0.0 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 ACOAFLX 0.0 0.0 0.0 0.0 0.0
2 2 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 CITFLX 0.0 0.0 0.0 0.0 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 utp 0.450459 0.46326637229999906 7.603343531037421e-05 0.018822249669216664 3.7470895848312756e-08
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 udp 0.128998 0.12315924130000051 2.804646839887036e-05 0.04300035950987609 1.6854358558523463e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pp 0.000963556 0.0010581986820999926 5.081214159869845e-09 0.06736224204264196 5.472850433098752e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glc1p 0.00648624 0.006244109772999992 2.9817575294536255e-08 0.027654488672402333 7.087389426130297e-08
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 udpglc 0.160543 0.1535743798000001 4.2520290299951496e-05 0.042459936500914834 1.649732281147176e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glyglc 17.9807 18.715449429999932 0.9442333330107431 0.051920564207396123 2.920560031590469e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glc 3.09631 3.2554974910000003 0.026642081594348 0.05013796606376756 2.778940724441847e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 glc6p 0.101948 0.09954195747999932 3.994104587770955e-06 0.020077218231146634 3.8429259173100586e-08
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 fru6p 0.0531482 0.05676305085999982 6.840399016418142e-06 0.046076023209761896 2.4216106316334865e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 fru16bp 0.00043426 0.0005148736566999992 1.44700756084333e-09 0.07388133397326559 7.673105055292284e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 fru26bp 6.51612e-05 9.094212796999988e-05 9.297611849289999e-11 0.10602800592274712 2.189743593161064e-06
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 grap 9.07629e-05 8.737799557000094e-05 1.4626523195339343e-11 0.043769186439328506 1.775515126945737e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 dhap 0.000483395 0.0006016841288000025 5.863621303696179e-09 0.12726658808649144 2.5093521141690722e-06
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 bpg13 0.149057 0.1193036163000007 0.00022624398459201653 0.12607672309288434 1.018291898770618e-06
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pg3 0.298135 0.23485461410000066 0.0010331555778515453 0.1368622783213517 1.162357701236405e-06
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pg2 0.058134 0.04653284677000006 4.097316590334762e-05 0.13755935748344655 1.2123809664335017e-06
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pep 0.00587575 0.0063120671489999974 1.1158642460463563e-07 0.052921734643340566 3.2320996623438347e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pyr 0.0136255 0.014127463679999962 6.893030973380873e-07 0.05876800061327629 3.71283230202768e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 lac 1.8021e-06 1.9835746430000186e-06 6.594559562479296e-14 0.12946260745898658 2.0306170193809426e-06
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 oaa_mito 7.26201e-05 7.426045146000012e-05 3.5385029652389555e-11 0.08010362993286316 6.709742887699655e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pep_mito 0.0117651 0.013010918830000039 6.182039737483191e-07 0.06043074226554617 4.466224468278712e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 pyr_mito 0.00448379 0.004458807846000028 1.1757655007184386e-08 0.02431876969236373 5.8483073038595455e-08
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gtp_mito 0.300065 0.3113128054000039 2.36074160941957e-05 0.015607280734290338 2.6219099492319487e-08
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 gdp_mito 0.0899355 0.07868720169000068 2.360732810317845e-05 0.06174749121567535 2.9186668744835e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GLUT2 -0.841039 -0.8359391902000016 2.0666670842550694e-05 0.0 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GK 0.075641 0.06972641742000012 4.298041473343485e-05 0.0940238324902297 7.512008633214329e-07
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 G6PASE 0.91668 0.9056655981999941 8.678050261168302e-05 0.01028592158705076 1.032729656997855e-08
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GPI -0.841039 -0.8359391902000016 2.0666670842550694e-05 0.0 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 G16PI 0.0 7.196876300000006e-18 4.3763109283357735e-31 91.92000663001677 0.0
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 UPGASE 0.387778 0.38779528009999853 1.3673048143425515e-06 0.0030152973953480023 9.09282869732131e-10
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 PPASE 0.387778 0.38779528009999853 1.3673048143425515e-06 0.0030152973953480023 9.09282869732131e-10
3 3 10000 0.01 RELATIVE_TARGET_FLUXES_SELECTION 0.01 GS 0.387778 0.38779528009999853 1.3673048143425515e-06 0.0030152973953480023 9.09282869732131e-10
