folder repetition nb_iterations selection_sigma selection_scheme selection_threshold species_id wild_type mean var CV ER
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_1 1.51429 1.4181097369999962 0.002354356950486469 0.03421576977523728 1.026725147533214e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_10 0.494049 0.5331442058000025 0.0008114227285114239 0.053429226948082824 3.3243528903772467e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_11 2.95331 2.759947697999996 0.009531201032845438 0.035373087046247226 1.0927719983807593e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_12 2.95331 2.759947697999996 0.009531201032845438 0.035373087046247226 1.0927719983807593e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_13 2.95331 2.759947697999996 0.009531201032845438 0.035373087046247226 1.0927719983807593e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_14 2.95331 2.759947697999996 0.009531201032845438 0.035373087046247226 1.0927719983807593e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_15 0.0999495 0.09213725872000039 8.82593928609992e-05 0.10196360476517916 8.834860241848763e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_16 2.38176 2.1438931160000068 0.010989628340615454 0.04889769337284423 1.9372559819279544e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_17 0.0258329 0.027636785040000028 3.0683873667333673e-06 0.06338223836817272 4.597945936122727e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_18 0.0966851 0.09063135150999967 4.138539296961313e-05 0.07098148571875444 4.42718817543597e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_19 0.0966851 0.09063135150999967 4.138539296961313e-05 0.07098148571875444 4.42718817543597e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_2 1.51429 1.4181097369999962 0.002354356950486469 0.03421576977523728 1.026725147533214e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_20 0.0934208 0.0891254450799994 2.4409368354530447e-05 0.05543404358452227 2.7968513022765816e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_21 0.0934208 0.0891254450799994 2.4409368354530447e-05 0.05543404358452227 2.7968513022765816e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_22 0.0472348 0.04199637868999971 2.019977974791775e-05 0.1070191442275408 9.053624381053393e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_23 0.0494503 0.04863497463000007 5.7408417739189706e-06 0.049265068949921435 2.3476735979481856e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_24 0.0236174 0.020998189189999867 5.049943728337094e-06 0.10701913221065183 9.053622214174828e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_25 0.0236174 0.020998189189999867 5.049943728337094e-06 0.10701913221065183 9.053622214174828e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_26 0.0258329 0.027636785040000028 3.0683873667333673e-06 0.06338223836817272 4.597945936122727e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_27 0.0236174 0.020998189189999867 5.049943728337094e-06 0.10701913221065183 9.053622214174828e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_28 0.0774987 0.08291035559000001 2.7615466079984434e-05 0.06338221480399268 4.59794256942736e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_29 -3.05326 -2.8520849820000125 0.009902359998200438 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_3 1.41761 1.3274783650000006 0.002217226062473321 0.03547133514581749 1.1033071652409854e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_30 0.0999495 0.09213725872000039 8.82593928609992e-05 0.10196360476517916 8.834860241848763e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_31 -4.44089e-13 6.947705199999979e-15 3.614433685593895e-25 86.5323997804105 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_32 -0.0258329 -0.027636785040000028 3.0683873667333673e-06 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_33 0.0258329 0.027636785040000028 3.0683873667333673e-06 0.06338223836817272 4.597945936122727e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_34 -3.33067e-13 9.167296600000084e-16 1.891455848712908e-26 150.02264611128925 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_35 8.47033e-19 -1.2662086199999999e-20 1.0045478450410604e-36 0.0 0.00014001351713736947
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_36 0.0 -3.560567999999995e-18 6.309487398032921e-30 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_37 -4.33681e-16 1.3327010700000018e-17 9.078957597060481e-31 71.49657661012455 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_38 0.0 5.363213499999988e-17 4.8240375001909983e-29 129.5031260203884 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_4 1.46484 1.3694747359999946 0.0023446338682362455 0.035357658119669844 1.0926841736413895e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_5 1.46484 1.3694747359999946 0.0023446338682362455 0.035357658119669844 1.0926841736413895e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_6 1.46484 1.3694747359999946 0.0023446338682362455 0.035357658119669844 1.0926841736413895e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_7 2.95331 2.759947697999996 0.009531201032845438 0.035373087046247226 1.0927719983807593e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_8 2.45926 2.2268034229999913 0.01052191422951232 0.046064408450390545 1.7397460744587033e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 v_9 0.494049 0.5331442058000025 0.0008114227285114239 0.053429226948082824 3.3243528903772467e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 ADPf 0.187128 0.1839749588999992 0.00015406484491813782 0.06746725816077957 4.399729731235258e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 AMPf 0.0722413 0.07095136058000041 4.290841682994505e-05 0.09232312949729118 8.221884766735687e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 ATPf 0.183657 0.1478975940999995 0.00032558937297723703 0.12200398085132017 9.65284315346071e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 DHAP 0.149233 0.1335398257899997 0.0003678982020921401 0.14363260177161052 1.6519539101165548e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 E4P 0.00627176 0.005538412292000025 5.186734270657773e-07 0.13003543559151556 1.3186062705687117e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Fru16P2 0.0096835 0.009131657139999996 5.459671539628189e-06 0.25587842033469943 5.822396833259757e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Fru6P 0.0153444 0.011991215889999983 3.491410591284819e-06 0.15582503762161218 1.4828632514970796e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 GSH 3.11403 3.11407350599961 8.930793882200305e-10 9.596573048329244e-06 9.181277960124134e-15
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 GSSG 0.000186743 0.00016337083290000057 2.2714590468935754e-10 0.092252455013928 6.513527458895996e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Glc6P 0.0394896 0.0367807227399998 1.5590494965491992e-05 0.1073518894902221 9.997569548013786e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 GlcA6P 0.0250543 0.024331103060000126 9.36623370820309e-06 0.12578263741985168 1.4921086342594147e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Glcin 4.5668 4.733683896999948 0.07566260530335356 0.058108731120689906 3.627916698692779e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Glcout 5.0 5.0 0.0 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 GraP 0.00606287 0.005762880861999985 3.1306470060390556e-07 0.09709065021080532 8.516822367494737e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Gri13P2 0.000480655 0.0004892615796999999 9.388015150385941e-10 0.06262471719883375 4.063561649752412e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Gri23P2f 2.06123 2.0385844969999916 0.02988113130852721 0.08479491336844451 7.033056826600159e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Gri2P 0.00844208 0.009328361492000026 1.0132573559367309e-06 0.10790821663378039 1.421742148467886e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Gri3P 0.0657639 0.0611054271800004 2.7420370771022613e-05 0.08569527502446705 6.340130576042546e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Lac 1.68031 1.5094498969999712 0.006092954801902195 0.0517124693074032 2.1579885322534632e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Lacex 1.68 1.6800000000002027 -5.471179065352771e-13 nan 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 MgADP 0.136822 0.12834926779999992 5.81229474799598e-05 0.05939917586528698 3.104815235527192e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 MgAMP 0.00243877 0.0028612640660000063 2.521046738278976e-07 0.17548197270247518 4.238763727049633e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 MgATP 1.41771 1.4659655790000024 0.0014819507470655857 0.026259902656334547 7.373250086182282e-08
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 MgGri23P2 0.687233 0.6332342525999953 0.002332601441816129 0.07627037319058493 4.93892610743607e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Mgf 0.555793 0.569589659299998 0.0005133301961523506 0.039777392411267994 1.661769051765738e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 NAD 0.0653436 0.0653648779300003 1.1918278690348227e-10 0.0001670176288796562 2.791308140182025e-12
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 NADH 0.000156372 0.00013512251070000182 1.1917956920609432e-10 0.08079290043196612 4.873980974595127e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 NADPHf 0.00488917 0.004965546376999984 2.2100516197891393e-09 0.00946747498546311 9.245537001234539e-09
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 NADPf 2.34376e-05 2.2684595220000138e-05 1.2156835166062972e-11 0.15370189779893084 2.213065419144655e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 P1NADP 5.73941e-06 6.132730404999958e-06 7.614509662719592e-13 0.14228761424278807 2.311572089091185e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 P1NADPH 0.0239453 0.02394299640999987 2.3154054520045653e-11 0.00020097175515847217 4.038190537514197e-12
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 P1f 4.89762e-05 5.087073414999978e-05 2.4362879693528047e-11 0.09702782696633162 1.0156836212007469e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 P2NADP 0.00202414 0.0022776876460000126 1.1161178097078518e-07 0.14667660624931822 2.724136991666448e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 P2NADPH 0.0211122 0.020784952080000117 1.1810983608327719e-07 0.016534611907601554 2.6498365370841715e-08
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 P2f 0.000863632 0.0009373601416000112 1.8002340304971348e-09 0.045264528514072075 2.413634558683819e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 PEP 0.0109396 0.011861691360000034 2.004956681334768e-06 0.11937293649288987 1.675336724601384e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 PRPP 1.0 1.0 0.0 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Phi 0.999225 0.9772313837999922 0.0015543753384957837 0.04034414747605395 1.5567874240118852e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Phiex 1.0 1.0 0.0 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Pyr 0.08399 0.08343914902999994 3.373554965811678e-05 0.06961038392973433 4.782253878502729e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Pyrex 0.084 0.08399999999998085 2.8744367996935694e-15 6.382592184126526e-07 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Rib5P 0.0140053 0.01256478720999999 1.4316146733257546e-06 0.09522652414837555 7.298629345468988e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Rul5P 0.00472192 0.004154043200000003 1.9921464159060282e-07 0.10744584322597193 8.934782906319994e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Sed7P 0.0154123 0.01271953293499999 8.401426296786503e-06 0.2278795466137263 3.536861991018958e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 Xul5P 0.0127437 0.010464505023000016 8.666964624875773e-07 0.08896410647139533 5.3367387789649e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_1 1.51429 1.485991093999986 0.0027056505741498427 0.035004158971123085 1.1799228168224429e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_10 0.494049 0.4378307729999981 0.000556239621712945 0.05386723424730545 2.278882177190078e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_11 2.95331 2.9025401000000204 0.010660345342424549 0.035571928320338786 1.2222307391709374e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_12 2.95331 2.9025401000000204 0.010660345342424549 0.035571928320338786 1.2222307391709374e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_13 2.95331 2.9025401000000204 0.010660345342424549 0.035571928320338786 1.2222307391709374e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_14 2.95331 2.9025401000000204 0.010660345342424549 0.035571928320338786 1.2222307391709374e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_15 0.0999495 0.08548038086999991 0.00016761845087308064 0.15145878295690415 1.6778787383546544e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_16 2.38176 2.3918565899999917 0.008820765991457868 0.03926612217292148 1.554928078783435e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_17 0.0258329 0.024284287989999993 5.7401905650240025e-06 0.09865924341495247 8.601614700672444e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_18 0.0966851 0.08690453056999976 5.340047890836381e-05 0.08408725163941856 5.712497860287935e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_19 0.0966851 0.08690453056999976 5.340047890836381e-05 0.08408725163941856 5.712497860287935e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_2 1.51429 1.485991093999986 0.0027056505741498427 0.035004158971123085 1.1799228168224429e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_20 0.0934208 0.0883286784200012 6.466655788132242e-06 0.0287897663164519 7.409562753828425e-08
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_21 0.0934208 0.0883286784200012 6.466655788132242e-06 0.0287897663164519 7.409562753828425e-08
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_22 0.0472348 0.04174682803999988 2.3511178813706178e-05 0.11614853042918183 1.0537807064806114e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_23 0.0494503 0.045157702029999976 9.871352011687432e-06 0.06957552401706144 4.0368143569329275e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_24 0.0236174 0.02087341370999992 5.877795512526456e-06 0.11614854014828806 1.0537808515372227e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_25 0.0236174 0.02087341370999992 5.877795512526456e-06 0.11614854014828806 1.0537808515372227e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_26 0.0258329 0.024284287989999993 5.7401905650240025e-06 0.09865924341495247 8.601614700672444e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_27 0.0236174 0.02087341370999992 5.877795512526456e-06 0.11614854014828806 1.0537808515372227e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_28 0.0774987 0.07285286331999968 5.16616875509664e-05 0.09865921800388698 8.601610116263591e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_29 -3.05326 -2.9880205730000133 0.009764092917317058 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_3 1.41761 1.3990865209999956 0.002996116548536154 0.03912323687590523 1.490888507868271e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_30 0.0999495 0.08548038086999991 0.00016761845087308064 0.15145878295690415 1.6778787383546544e-06
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_31 -4.44089e-13 -5.322418200000051e-15 7.643566479848039e-25 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_32 -0.0258329 -0.024284287989999993 5.7401905650240025e-06 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_33 0.0258329 0.024284287989999993 5.7401905650240025e-06 0.09865924341495247 8.601614700672444e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_34 -3.33067e-13 2.6505977999999954e-15 2.0227253656302944e-26 53.65678253644302 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_35 8.47033e-19 -1.0942629100000023e-20 6.81616292205103e-37 0.0 9.50034335157629e-05
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_36 0.0 2.131075800000002e-17 7.73358660042925e-30 130.4943111524533 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_37 -4.33681e-16 -3.9707549999997507e-19 5.300375080400003e-31 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_38 0.0 -1.7032676999999948e-17 6.100662589736892e-29 0.0 0.0
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_4 1.46484 1.4408332800000012 0.0027254195173305185 0.03623288784471564 1.270144056835121e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_5 1.46484 1.4408332800000012 0.0027254195173305185 0.03623288784471564 1.270144056835121e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_6 1.46484 1.4408332800000012 0.0027254195173305185 0.03623288784471564 1.270144056835121e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_7 2.95331 2.9025401000000204 0.010660345342424549 0.035571928320338786 1.2222307391709374e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_8 2.45926 2.464709300999995 0.009283431782050933 0.03909206131084104 1.534969174650458e-07
2 2 10000 0.01 MUTATION_ACCUMULATION 0.01 v_9 0.494049 0.4378307729999981 0.000556239621712945 0.05386723424730545 2.278882177190078e-07
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 ADPf 0.187128 0.17918019430000034 0.0003387243798961617 0.10271484733479215 9.673171875880016e-07
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 AMPf 0.0722413 0.07058084401000013 6.439225269144321e-05 0.11369201454640884 1.2338504205294253e-06
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 ATPf 0.183657 0.19660377930000078 0.00013364866796131136 0.05880177762208397 3.962321060162477e-07
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 DHAP 0.149233 0.17553738060000093 0.0005194512381186782 0.12983828770660663 2.3324645215603958e-06
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 E4P 0.00627176 0.006720269048999982 7.035909011501504e-07 0.12481691569381353 1.788715838827315e-06
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 Fru16P2 0.0096835 0.01531013406 1.559899281557893e-05 0.25797004860805983 1.663534623141314e-05
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 Fru6P 0.0153444 0.01513757537999999 3.37716151330229e-06 0.12140025441328427 1.4343396663082152e-06
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 GSH 3.11403 3.114035124000126 1.825746664962935e-09 1.3721347121612192e-05 1.883075917419319e-14
3 3 10000 0.01 MUTATION_ACCUMULATION 0.01 GSSG 0.000186743 0.0001825013738000001 4.5054157491325446e-10 0.11630578005186956 1.2919514985656466e-06
